BW    288 #MHz
FRES  1 #MHz
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 5000
NORM_FRB 5000
TOBS 96.65 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 1194   283.1  35    198.1  0.014    13.4    4.0 
FRB 1195   154.2  35     69.2  0.029    45.8    4.0 
FRB 1196  1392.3  35   1307.3  0.162    66.8    2.0 
FRB 1197   353.0  35    268.0  0.284    18.9    4.0 
FRB 1198  1659.2  35   1574.2  0.260    10.0    4.0 
FRB 1199   340.2  35    255.2  0.333     9.5    3.0 
FRB 1200   239.1  35    154.1  0.149    18.5    3.0 
FRB 1201   753.4  35    668.4  0.839    17.1    1.0 
FRB 1202   558.2  35    473.2  0.226    10.0    2.0 
FRB 1203   223.5  35    138.5  0.074   143.0    4.0 
FRB 1204   671.6  35    586.6  0.536    30.3    3.0 
FRB 1205  1046.1  35    961.1  0.009    10.1    3.0 
FRB 1206   339.1  35    254.1  0.246    14.4    1.0 
FRB 1207   189.7  35    104.7  0.040    59.4    5.0 
FRB 1208   596.9  35    511.9  0.567    18.5    3.0 
FRB 1209   290.4  35    205.4  0.319    43.2    0.0 
FRB 1210   370.5  35    285.5  0.240    11.3    2.0 
FRB 1211  1883.7  35   1798.7  0.214    28.2    5.0 
FRB 1212   443.3  35    358.3  0.428    12.9    1.0 
FRB 1213   723.6  35    638.6  0.578    39.5    2.0 
FRB 1214   232.3  35    147.3  0.179    11.7    2.0 
FRB 1215  1168.2  35   1083.2  1.344    14.4    2.0 
FRB 1216  1826.5  35   1741.5  2.188    18.7    3.0 
FRB 1217   381.3  35    296.3  0.153    14.7    4.0 
FRB 1218   379.6  35    294.6  0.006    28.6    4.0 
FRB 1219   472.5  35    387.5  0.390     9.7    2.0 
FRB 1220   378.5  35    293.5  0.388    32.1    2.0 
FRB 1221   416.0  35    331.0  0.259    13.0    5.0 
FRB 1222   705.6  35    620.6  0.643    10.5    2.0 
FRB 1223   145.2  35     60.2  0.083    10.7    1.0 
FRB 1224   575.6  35    490.6  0.002    10.2    3.0 
FRB 1225   431.1  35    346.1  0.383    12.5    4.0 
FRB 1226   577.5  35    492.5  0.307    28.9    1.0 
FRB 1227   177.9  35     92.9  0.126    34.9    2.0 
FRB 1228   462.4  35    377.4  0.488    32.1    3.0 
FRB 1229   551.6  35    466.6  0.545    16.5    2.0 
FRB 1230   408.0  35    323.0  0.457    33.3    5.0 
FRB 1231   271.9  35    186.9  0.178    21.0    0.0 
FRB 1232   242.4  35    157.4  0.187    11.5    3.0 
FRB 1233   154.2  35     69.2  0.075    18.4    1.0 
FRB 1234  1080.3  35    995.3  1.189    12.8    4.0 
FRB 1235   457.1  35    372.1  0.352    38.8    1.0 
FRB 1236   454.1  35    369.1  0.332    11.8    2.0 
FRB 1237   489.4  35    404.4  0.131    18.4    2.0 
FRB 1238   493.5  35    408.5  0.406    62.6    1.0 
FRB 1239   398.9  35    313.9  0.323   169.4    2.0 
FRB 1240   513.1  35    428.1  0.493    21.3    3.0 
FRB 1241   471.0  35    386.0  0.422    15.9    2.0 
FRB 1242   389.9  35    304.9  0.052    12.2    3.0 
FRB 1243   307.4  35    222.4  0.268    19.9    3.0 
FRB 1244   488.6  35    403.6  0.517    14.8    4.0 
FRB 1245   360.4  35    275.4  0.360    10.7    2.0 
FRB 1246   384.8  35    299.8  0.162    10.6    4.0 
FRB 1247  1018.4  35    933.4  0.329    12.2    2.0 
FRB 1248   172.6  35     87.6  0.069    21.5    3.0 
FRB 1249   417.9  35    332.9  0.532    10.6    2.0 
FRB 1250   201.6  35    116.6  0.167    20.7    3.0 
FRB 1251   207.7  35    122.7  0.182    14.5    3.0 
FRB 1252   336.4  35    251.4  0.347    15.2    2.0 
FRB 1253   396.4  35    311.4  0.269    12.4    4.0 
FRB 1254   650.7  35    565.7  0.751    27.6    2.0 
FRB 1255   386.6  35    301.6  0.356    16.1    3.0 
FRB 1256   919.8  35    834.8  0.424    14.0    5.0 
FRB 1257   147.2  35     62.2  0.018    23.8    3.0 
FRB 1258   495.9  35    410.9  0.516    26.1    3.0 
FRB 1259   684.7  35    599.7  0.505    55.4    4.0 
FRB 1260  1389.0  35   1304.0  1.368    13.0    2.0 
FRB 1261   325.2  35    240.2  0.160    10.3    3.0 
FRB 1262   549.2  35    464.2  0.222    26.5    2.0 
FRB 1263   741.9  35    656.9  0.569     9.7    2.0 
FRB 1264  1182.3  35   1097.3  0.358    11.2    3.0 
FRB 1265  1135.5  35   1050.5  1.094    27.9    3.0 
FRB 1266  1548.5  35   1463.5  1.285    11.3    4.0 
FRB 1267  1524.1  35   1439.1  1.797    12.3    2.0 
FRB 1268   299.2  35    214.2  0.202    11.8    3.0 
FRB 1269   724.5  35    639.5  0.794    28.6    2.0 
FRB 1270   603.2  35    518.2  0.533    14.4    3.0 
FRB 1271   858.5  35    773.5  1.024    12.6    2.0 
FRB 1272   664.7  35    579.7  0.686    14.5    2.0 
FRB 1273  1989.8  35   1904.8  1.693     9.6    2.0 
FRB 1274   267.6  35    182.6  0.288    19.0    2.0 
FRB 1275  1222.8  35   1137.8  0.770    20.7    3.0 
FRB 1276   464.9  35    379.9  0.186    16.0    3.0 
FRB 1277   286.4  35    201.4  0.229    23.4    4.0 
FRB 1278   896.3  35    811.3  1.081    11.9    3.0 
FRB 1279  1165.2  35   1080.2  0.929    16.9    3.0 
FRB 1280   311.0  35    226.0  0.160    19.5    3.0 
FRB 1281   878.6  35    793.6  0.827    24.7    3.0 
FRB 1282   824.3  35    739.3  0.113    17.6    2.0 
FRB 1283   396.8  35    311.8  0.036    56.0    3.0 
FRB 1284  1117.5  35   1032.5  0.545    29.4    0.0 
FRB 1285   674.6  35    589.6  0.143    10.2    2.0 
FRB 1286   340.3  35    255.3  0.355    20.3    3.0 
FRB 1287   519.3  35    434.3  0.295    28.4    2.0 
FRB 1288   249.7  35    164.7  0.253    34.3    4.0 
FRB 1289   374.9  35    289.9  0.277    97.1    3.0 
FRB 1290   383.1  35    298.1  0.088    10.8    2.0 
FRB 1291  1040.3  35    955.3  0.024    11.0    4.0 
FRB 1292   983.5  35    898.5  0.127    11.8    2.0 
FRB 1293   736.6  35    651.6  0.571    16.9    2.0 
FRB 1294   296.0  35    211.0  0.200    31.7    4.0 
FRB 1295   679.6  35    594.6  0.863    21.4    2.0 
FRB 1296   952.4  35    867.4  0.383    32.0    4.0 
FRB 1297   665.8  35    580.8  0.846     9.8    2.0 
FRB 1298  1029.3  35    944.3  1.233    19.7    2.0 
FRB 1299   756.4  35    671.4  0.660    26.0    3.0 
FRB 1300   229.2  35    144.2  0.058    27.0    3.0 
FRB 1301  2706.5  35   2621.5  2.392    15.0    3.0 
FRB 1302   210.5  35    125.5  0.136   240.4    0.0 
FRB 1303   235.2  35    150.2  0.146    22.5    2.0 
FRB 1304   615.7  35    530.7  0.306    34.4    0.0 
FRB 1305   939.7  35    854.7  1.017    10.6    3.0 
FRB 1306   250.7  35    165.7  0.089    14.6    0.0 
FRB 1307  1214.1  35   1129.1  1.099    17.4    1.0 
FRB 1308   800.3  35    715.3  0.864    13.0    2.0 
FRB 1309   813.0  35    728.0  0.809    49.0    2.0 
FRB 1310   302.6  35    217.6  0.093    17.0    3.0 
FRB 1311   228.5  35    143.5  0.118    16.8    4.0 
FRB 1312   591.5  35    506.5  0.427    35.2    3.0 
FRB 1313  1153.3  35   1068.3  0.311    29.3    3.0 
FRB 1314   434.8  35    349.8  0.366    14.4    2.0 
FRB 1315  1157.3  35   1072.3  1.523     9.6    3.0 
FRB 1316  1154.7  35   1069.7  0.211    10.7    2.0 
FRB 1317   424.5  35    339.5  0.432    18.8    0.0 
FRB 1318   496.0  35    411.0  0.064     9.9    3.0 
FRB 1319   896.0  35    811.0  0.741    20.3    3.0 
FRB 1320   550.5  35    465.5  0.581    22.0    1.0 
FRB 1321   370.1  35    285.1  0.172    21.7    2.0 
FRB 1322   511.8  35    426.8  0.321     9.7    3.0 
FRB 1323   390.5  35    305.5  0.137    10.5    4.0 
FRB 1324   172.6  35     87.6  0.014    33.4    3.0 
FRB 1325   280.6  35    195.6  0.076    21.0    2.0 
FRB 1326   243.2  35    158.2  0.017    32.6    3.0 
FRB 1327   442.9  35    357.9  0.333    43.3    1.0 
FRB 1328   448.6  35    363.6  0.164    13.1    3.0 
FRB 1329   290.4  35    205.4  0.179    14.1    3.0 
FRB 1330   814.4  35    729.4  0.837    19.8    2.0 
FRB 1331   525.6  35    440.6  0.560    22.8    2.0 
FRB 1332   629.9  35    544.9  0.688    11.0    4.0 
FRB 1333   459.4  35    374.4  0.544    21.8    2.0 
FRB 1334   280.9  35    195.9  0.118    23.3    3.0 
FRB 1335   702.3  35    617.3  0.380    20.8    2.0 
FRB 1336   693.6  35    608.6  0.727    10.7    3.0 
FRB 1337   644.1  35    559.1  0.688    23.4    3.0 
FRB 1338   631.8  35    546.8  0.605    12.3    1.0 
FRB 1339  1039.8  35    954.8  0.464    11.8    3.0 
FRB 1340  1570.3  35   1485.3  1.045    15.2    3.0 
FRB 1341   269.5  35    184.5  0.159    29.9    3.0 
FRB 1342   523.5  35    438.5  0.120    22.2    2.0 
FRB 1343   695.6  35    610.6  0.587    27.6    2.0 
FRB 1344   385.6  35    300.6  0.023    47.4    2.0 
FRB 1345   445.3  35    360.3  0.442    11.0    3.0 
FRB 1346   586.0  35    501.0  0.143    74.9    3.0 
FRB 1347   421.6  35    336.6  0.426    10.3    2.0 
FRB 1348   463.2  35    378.2  0.342    11.8    2.0 
FRB 1349   244.9  35    159.9  0.174    18.4    3.0 
FRB 1350  2059.2  35   1974.2  0.639    11.0    1.0 
FRB 1351   385.7  35    300.7  0.480    10.9    1.0 
FRB 1352   338.1  35    253.1  0.301    12.6    3.0 
FRB 1353   355.0  35    270.0  0.092    11.9    4.0 
FRB 1354   940.7  35    855.7  0.802    16.1    1.0 
FRB 1355  1824.5  35   1739.5  1.728    17.8    2.0 
FRB 1356   760.0  35    675.0  0.801    38.5    3.0 
FRB 1357   328.2  35    243.2  0.218    10.6    3.0 
FRB 1358   350.6  35    265.6  0.251    18.2    0.0 
FRB 1359   973.3  35    888.3  0.099    22.5    1.0 
FRB 1360  1596.7  35   1511.7  0.411    11.2    4.0 
FRB 1361   180.1  35     95.1  0.111   138.8    3.0 
FRB 1362  1006.8  35    921.8  1.315    12.2    2.0 
FRB 1363   569.6  35    484.6  0.370    27.2    2.0 
FRB 1364  1122.7  35   1037.7  0.700    11.8    2.0 
FRB 1365   601.2  35    516.2  0.303    11.2    4.0 
FRB 1366   555.0  35    470.0  0.600    16.0    2.0 
FRB 1367   115.7  35     30.7  0.009    34.8    4.0 
FRB 1368   590.6  35    505.6  0.577    17.2    4.0 
FRB 1369   559.7  35    474.7  0.126    14.6    2.0 
FRB 1370   503.0  35    418.0  0.493    27.4    1.0 
FRB 1371   610.5  35    525.5  0.734    21.2    2.0 
FRB 1372   748.0  35    663.0  0.578    29.4    1.0 
FRB 1373  1235.1  35   1150.1  0.373    21.0    4.0 
FRB 1374  1491.9  35   1406.9  1.259    25.1    2.0 
FRB 1375  1199.6  35   1114.6  0.520    16.8    2.0 
FRB 1376   578.7  35    493.7  0.525    16.6    0.0 
FRB 1377   373.2  35    288.2  0.296    23.8    4.0 
FRB 1378   946.7  35    861.7  1.056    11.9    1.0 
FRB 1379   445.4  35    360.4  0.374     9.9    3.0 
FRB 1380   379.6  35    294.6  0.307    23.3    3.0 
FRB 1381   469.8  35    384.8  0.494    20.0    4.0 
FRB 1382   420.9  35    335.9  0.308    13.9    1.0 
FRB 1383  1657.2  35   1572.2  1.895    17.0    2.0 
FRB 1384   448.2  35    363.2  0.270    15.3    4.0 
FRB 1385   652.7  35    567.7  0.434    12.8    4.0 
FRB 1386   344.1  35    259.1  0.083    18.2    2.0 
FRB 1387   724.7  35    639.7  0.549    23.4    4.0 
FRB 1388  2399.7  35   2314.7  0.146    12.1    1.0 
FRB 1389   612.6  35    527.6  0.531    11.0    1.0 
FRB 1390   318.5  35    233.5  0.162    17.2    5.0 
FRB 1391   289.9  35    204.9  0.156    19.7    1.0 
FRB 1392   386.9  35    301.9  0.423    15.1    3.0 
FRB 1393   547.4  35    462.4  0.339     9.9    3.0 
FRB 1394   372.9  35    287.9  0.202    40.4    2.0 
FRB 1395  1061.0  35    976.0  0.093    19.5    3.0 
FRB 1396   313.7  35    228.7  0.214    12.8    3.0 
FRB 1397   280.9  35    195.9  0.228    15.9    1.0 
FRB 1398   208.3  35    123.3  0.030    21.7    3.0 
FRB 1399   836.4  35    751.4  0.408    37.0    3.0 
FRB 1400   692.5  35    607.5  0.401    10.4    3.0 
FRB 1401   590.8  35    505.8  0.124    12.7    3.0 
FRB 1402   356.4  35    271.4  0.335    26.4    1.0 
FRB 1403   952.6  35    867.6  0.326    20.8    3.0 
FRB 1404   304.1  35    219.1  0.276    12.0    2.0 
FRB 1405   931.9  35    846.9  0.890    13.1    1.0 
FRB 1406   390.1  35    305.1  0.028    25.4    4.0 
FRB 1407   737.0  35    652.0  0.434    13.1    3.0 
FRB 1408   275.4  35    190.4  0.174    19.1    2.0 
FRB 1409   778.3  35    693.3  0.667    24.6    3.0 
FRB 1410   286.4  35    201.4  0.107    10.8    1.0 
FRB 1411   335.7  35    250.7  0.101    41.6    3.0 
FRB 1412   469.2  35    384.2  0.493    10.1    0.0 
FRB 1413   179.2  35     94.2  0.087    58.7    3.0 
FRB 1414   459.8  35    374.8  0.125    33.6    2.0 
FRB 1415   357.7  35    272.7  0.310    75.2    2.0 
FRB 1416   623.0  35    538.0  0.491    19.5    1.0 
FRB 1417   912.3  35    827.3  0.942    26.2    4.0 
FRB 1418  1566.0  35   1481.0  1.095    17.5    2.0 
FRB 1419   554.3  35    469.3  0.163    16.7    1.0 
FRB 1420   790.5  35    705.5  0.908    35.5    3.0 
FRB 1421   146.4  35     61.4  0.038    14.9    2.0 
FRB 1422   640.9  35    555.9  0.041    13.5    1.0 
FRB 1423   807.2  35    722.2  0.607    46.9    3.0 
FRB 1424   707.3  35    622.3  0.870    16.0    2.0 
FRB 1425  1072.8  35    987.8  0.831    10.6    1.0 
FRB 1426   275.5  35    190.5  0.166    10.2    4.0 
FRB 1427  1028.4  35    943.4  0.655    21.5    3.0 
FRB 1428   575.9  35    490.9  0.358    14.5    2.0 
FRB 1429  1020.1  35    935.1  0.479    23.2    4.0 
FRB 1430   763.1  35    678.1  0.527    61.2    1.0 
FRB 1431   270.0  35    185.0  0.171    16.0    3.0 
FRB 1432   687.6  35    602.6  0.909    16.2    3.0 
FRB 1433   499.4  35    414.4  0.041    57.1    0.0 
FRB 1434   261.2  35    176.2  0.026    21.9    4.0 
FRB 1435   930.8  35    845.8  0.180    32.2    4.0 
FRB 1436   287.5  35    202.5  0.178    57.4    2.0 
FRB 1437   610.2  35    525.2  0.708    16.0    2.0 
FRB 1438   342.5  35    257.5  0.126    10.9    2.0 
FRB 1439  1146.4  35   1061.4  0.891     9.9    2.0 
FRB 1440   216.6  35    131.6  0.176    20.4    4.0 
FRB 1441   322.8  35    237.8  0.043    19.9    3.0 
FRB 1442  1155.6  35   1070.6  0.138    14.8    2.0 
FRB 1443   246.0  35    161.0  0.095    46.8    5.0 
FRB 1444   987.7  35    902.7  0.622    17.1    2.0 
FRB 1445  1709.1  35   1624.1  0.404    16.3    3.0 
FRB 1446   157.9  35     72.9  0.040    11.7    4.0 
FRB 1447   265.3  35    180.3  0.147     9.6    2.0 
FRB 1448   385.2  35    300.2  0.173    13.3    1.0 
FRB 1449   624.2  35    539.2  0.836    16.9    4.0 
FRB 1450   612.4  35    527.4  0.041    57.1    3.0 
FRB 1451   350.6  35    265.6  0.099    10.5    1.0 
FRB 1452  1031.5  35    946.5  1.045    10.1    4.0 
FRB 1453   571.1  35    486.1  0.578    25.1    3.0 
FRB 1454  1299.6  35   1214.6  1.678    10.1    2.0 
FRB 1455   262.7  35    177.7  0.086    10.2    1.0 
FRB 1456   500.1  35    415.1  0.383    10.4    1.0 
FRB 1457  1073.9  35    988.9  1.120    17.4    1.0 
FRB 1458   332.6  35    247.6  0.217    18.9    3.0 
FRB 1459   409.0  35    324.0  0.362     9.5    3.0 
FRB 1460   401.5  35    316.5  0.443    15.9    2.0 
FRB 1461   325.8  35    240.8  0.164    16.8    4.0 
FRB 1462   611.1  35    526.1  0.481    63.3    1.0 
FRB 1463   601.2  35    516.2  0.597    14.4    2.0 
FRB 1464   273.6  35    188.6  0.197    56.9    4.0 
FRB 1465   346.0  35    261.0  0.237    47.7    2.0 
FRB 1466   876.4  35    791.4  1.065    10.8    1.0 
FRB 1467   324.1  35    239.1  0.244    72.3    3.0 
FRB 1468   691.2  35    606.2  0.399    27.2    2.0 
FRB 1469   585.5  35    500.5  0.500    10.4    2.0 
FRB 1470   381.2  35    296.2  0.142    11.0    3.0 
FRB 1471  1090.7  35   1005.7  0.307    33.5    3.0 
FRB 1472   188.2  35    103.2  0.042    12.3    2.0 
FRB 1473   594.7  35    509.7  0.630    10.1    3.0 
FRB 1474   375.6  35    290.6  0.423    44.8    3.0 
FRB 1475   469.4  35    384.4  0.484     9.5    2.0 
FRB 1476   190.6  35    105.6  0.044    13.4    4.0 
FRB 1477   649.1  35    564.1  0.596    32.8    2.0 
FRB 1478   377.6  35    292.6  0.328    81.1    3.0 
FRB 1479  1083.5  35    998.5  1.154    10.3    3.0 
FRB 1480   199.6  35    114.6  0.105    12.1    2.0 
FRB 1481   181.4  35     96.4  0.075    13.0    3.0 
FRB 1482  1048.1  35    963.1  0.278    34.6    2.0 
FRB 1483   520.9  35    435.9  0.564    19.3    4.0 
FRB 1484   357.1  35    272.1  0.067    10.0    5.0 
FRB 1485   199.4  35    114.4  0.004    13.8    3.0 
FRB 1486   326.1  35    241.1  0.182    12.6    1.0 
FRB 1487   598.7  35    513.7  0.023   402.7    5.0 
FRB 1488   508.9  35    423.9  0.200    24.3    4.0 
FRB 1489   483.2  35    398.2  0.299    24.4    5.0 
FRB 1490   876.9  35    791.9  0.784    10.3    1.0 
FRB 1491   365.7  35    280.7  0.196    24.3    2.0 
FRB 1492   386.3  35    301.3  0.359    11.4    3.0 
FRB 1493   578.2  35    493.2  0.191    15.9    1.0 
FRB 1494   264.6  35    179.6  0.217    16.5    3.0 
FRB 1495   492.9  35    407.9  0.411    11.1    3.0 
FRB 1496   426.4  35    341.4  0.389    14.0    2.0 
FRB 1497   336.5  35    251.5  0.219    15.9    1.0 
FRB 1498   405.3  35    320.3  0.350    68.1    2.0 
FRB 1499   343.7  35    258.7  0.234    15.3    4.0 
FRB 1500   200.0  35    115.0  0.059     9.9    2.0 
FRB 1501   516.6  35    431.6  0.584    17.3    3.0 
FRB 1502   293.0  35    208.0  0.276    22.4    2.0 
FRB 1503   258.4  35    173.4  0.191     9.5    1.0 
FRB 1504   335.6  35    250.6  0.408    11.0    3.0 
FRB 1505   448.1  35    363.1  0.203   425.0    2.0 
FRB 1506  1039.8  35    954.8  1.226    10.7    3.0 
FRB 1507   163.1  35     78.1  0.101    47.7    2.0 
FRB 1508   327.9  35    242.9  0.173    11.8    3.0 
FRB 1509   403.4  35    318.4  0.391    12.7    2.0 
FRB 1510   521.5  35    436.5  0.494     9.7    2.0 
FRB 1511   735.5  35    650.5  0.253    24.6    1.0 
FRB 1512   634.6  35    549.6  0.736    75.7    3.0 
FRB 1513  1065.8  35    980.8  1.131    13.8    1.0 
FRB 1514   249.1  35    164.1  0.100    10.9    3.0 
FRB 1515   471.6  35    386.6  0.040    34.3    3.0 
FRB 1516  1346.5  35   1261.5  0.677    14.4    3.0 
FRB 1517   196.4  35    111.4  0.109    37.9    4.0 
FRB 1518  1937.0  35   1852.0  1.745    10.9    2.0 
FRB 1519   513.7  35    428.7  0.115    10.6    2.0 
FRB 1520   378.9  35    293.9  0.245    12.7    3.0 
FRB 1521   834.3  35    749.3  0.777    11.3    4.0 
FRB 1522   973.5  35    888.5  0.343   129.3    1.0 
FRB 1523   807.8  35    722.8  0.110    11.6    2.0 
FRB 1524   177.1  35     92.1  0.059    14.8    2.0 
FRB 1525  1542.5  35   1457.5  1.705    15.4    1.0 
FRB 1526  1018.5  35    933.5  0.426    11.0    3.0 
FRB 1527   529.1  35    444.1  0.187    10.1    3.0 
FRB 1528   187.5  35    102.5  0.018    21.2    2.0 
FRB 1529   370.9  35    285.9  0.007    24.9    2.0 
FRB 1530   239.5  35    154.5  0.223    11.5    1.0 
FRB 1531   313.5  35    228.5  0.303    23.1    3.0 
FRB 1532   438.7  35    353.7  0.402    15.0    2.0 
FRB 1533  1378.1  35   1293.1  1.344    14.0    4.0 
FRB 1534  1393.7  35   1308.7  1.654    10.7    4.0 
FRB 1535   780.2  35    695.2  0.518    13.1    2.0 
FRB 1536   271.6  35    186.6  0.168    30.1    2.0 
FRB 1537   641.7  35    556.7  0.487    25.9    3.0 
FRB 1538   413.2  35    328.2  0.059    20.0    0.0 
FRB 1539   618.1  35    533.1  0.458    18.9    2.0 
FRB 1540  1025.0  35    940.0  1.154    24.4    1.0 
FRB 1541   291.5  35    206.5  0.181   120.6    2.0 
FRB 1542   740.4  35    655.4  0.516    10.4    1.0 
FRB 1543  1447.6  35   1362.6  1.461    12.0    3.0 
FRB 1544   839.2  35    754.2  0.379    87.7    0.0 
FRB 1545   733.2  35    648.2  0.362    25.4    5.0 
FRB 1546   463.6  35    378.6  0.482    18.4    2.0 
FRB 1547   769.5  35    684.5  0.872    10.4    2.0 
FRB 1548   703.0  35    618.0  0.542    21.7    1.0 
FRB 1549   507.6  35    422.6  0.638     9.6    3.0 
FRB 1550   573.5  35    488.5  0.456    20.0    1.0 
FRB 1551   711.4  35    626.4  0.596   213.9    3.0 
FRB 1552  1123.9  35   1038.9  1.098    14.0    3.0 
FRB 1553  1367.0  35   1282.0  0.278    33.1    1.0 
FRB 1554   890.1  35    805.1  1.176    27.1    3.0 
FRB 1555   302.9  35    217.9  0.066    11.8    2.0 
FRB 1556  1569.4  35   1484.4  1.021    14.9    4.0 
FRB 1557   750.1  35    665.1  0.600    11.3    2.0 
FRB 1558   433.3  35    348.3  0.475    27.3    2.0 
FRB 1559   628.8  35    543.8  0.820    18.1    3.0 
FRB 1560   618.9  35    533.9  0.639    13.3    2.0 
FRB 1561   265.3  35    180.3  0.138    37.1    5.0 
FRB 1562   500.9  35    415.9  0.361    10.7    3.0 
FRB 1563  1030.3  35    945.3  1.071    18.1    1.0 
FRB 1564   433.7  35    348.7  0.221    11.7    1.0 
FRB 1565   401.2  35    316.2  0.121    59.4    1.0 
FRB 1566  1319.6  35   1234.6  1.222    11.9    0.0 
FRB 1567   300.2  35    215.2  0.307    13.9    3.0 
FRB 1568   935.3  35    850.3  0.617    34.2    1.0 
FRB 1569   589.5  35    504.5  0.503    17.5    4.0 
FRB 1570   727.4  35    642.4  0.695    18.5    3.0 
FRB 1571   137.4  35     52.4  0.080     9.7    1.0 
FRB 1572  1310.5  35   1225.5  1.433    11.1    4.0 
FRB 1573   707.1  35    622.1  0.886    15.2    3.0 
FRB 1574   385.2  35    300.2  0.257     9.8    3.0 
FRB 1575   280.8  35    195.8  0.060     9.5    1.0 
FRB 1576   611.1  35    526.1  0.561    20.3    1.0 
FRB 1577  1168.6  35   1083.6  0.862    15.6    2.0 
FRB 1578   839.9  35    754.9  0.183    19.9    3.0 
FRB 1579   549.3  35    464.3  0.287    15.1    3.0 
FRB 1580   198.6  35    113.6  0.080    25.9    2.0 
FRB 1581   309.3  35    224.3  0.277    11.9    2.0 
FRB 1582  1001.7  35    916.7  0.594    12.5    1.0 
FRB 1583   493.6  35    408.6  0.350    22.1    3.0 
FRB 1584   753.8  35    668.8  0.005    43.9    1.0 
FRB 1585   448.6  35    363.6  0.471    10.0    3.0 
FRB 1586   224.7  35    139.7  0.035    13.6    3.0 
FRB 1587   510.6  35    425.6  0.594    24.9    3.0 
FRB 1588   586.1  35    501.1  0.513    13.3    2.0 
FRB 1589   495.3  35    410.3  0.392    10.2    2.0 
FRB 1590   657.4  35    572.4  0.330    35.8    3.0 
FRB 1591   610.1  35    525.1  0.569    10.2    2.0 
FRB 1592  2106.5  35   2021.5  1.929    10.4    1.0 
FRB 1593   624.5  35    539.5  0.701    46.5    1.0 
FRB 1594   393.5  35    308.5  0.183   457.8    3.0 
FRB 1595   336.1  35    251.1  0.236    29.8    1.0 
FRB 1596  1071.1  35    986.1  0.355    13.0    2.0 
FRB 1597   557.8  35    472.8  0.433    30.6    0.0 
FRB 1598   192.9  35    107.9  0.172    11.2    2.0 
FRB 1599   369.5  35    284.5  0.251    12.8    3.0 
FRB 1600   622.1  35    537.1  0.244    27.7    3.0 
FRB 1601   211.4  35    126.4  0.236    11.3    3.0 
FRB 1602   306.1  35    221.1  0.068    13.0    2.0 
FRB 1603   626.4  35    541.4  0.729    11.6    3.0 
FRB 1604   594.2  35    509.2  0.558    12.0    4.0 
FRB 1605  1304.9  35   1219.9  0.462    34.3    2.0 
FRB 1606   182.5  35     97.5  0.021   366.7    1.0 
FRB 1607   963.1  35    878.1  1.067    10.7    2.0 
FRB 1608   602.7  35    517.7  0.377    23.1    4.0 
FRB 1609   322.8  35    237.8  0.087    20.9    3.0 
FRB 1610   702.6  35    617.6  0.260    10.9    3.0 
FRB 1611   771.6  35    686.6  0.872    15.1    1.0 
FRB 1612   263.9  35    178.9  0.192    15.6    2.0 
FRB 1613   319.2  35    234.2  0.207    20.4    3.0 
FRB 1614   443.2  35    358.2  0.358    20.5    4.0 
FRB 1615   752.0  35    667.0  0.574    53.9    4.0 
FRB 1616   223.7  35    138.7  0.097   239.3    4.0 
FRB 1617   197.5  35    112.5  0.107    12.8    3.0 
FRB 1618   290.8  35    205.8  0.082    13.1    4.0 
FRB 1619   476.8  35    391.8  0.226    41.5    2.0 
FRB 1620  1365.7  35   1280.7  1.343    11.1    2.0 
FRB 1621  1116.9  35   1031.9  0.649    23.4    3.0 
FRB 1622  1093.1  35   1008.1  0.804    16.7    2.0 
FRB 1623   751.4  35    666.4  0.190     9.9    0.0 
FRB 1624   205.3  35    120.3  0.159    15.5    2.0 
FRB 1625   747.1  35    662.1  1.006    10.2    2.0 
FRB 1626   870.8  35    785.8  0.578    22.0    3.0 
FRB 1627   810.1  35    725.1  0.929    13.9    4.0 
FRB 1628   489.1  35    404.1  0.490    50.2    4.0 
FRB 1629   652.4  35    567.4  0.509    11.0    1.0 
FRB 1630   159.6  35     74.6  0.026    29.2    4.0 
FRB 1631   307.4  35    222.4  0.197    24.4    3.0 
FRB 1632   248.1  35    163.1  0.039    19.1    3.0 
FRB 1633   542.2  35    457.2  0.447    20.3    4.0 
FRB 1634  1116.2  35   1031.2  0.255    16.1    4.0 
FRB 1635   411.9  35    326.9  0.404    21.1    2.0 
FRB 1636   253.3  35    168.3  0.016    15.2    3.0 
FRB 1637  2617.0  35   2532.0  0.689    16.8    4.0 
FRB 1638   174.2  35     89.2  0.042    24.2    4.0 
FRB 1639  1101.6  35   1016.6  0.000   819.3    3.0 
FRB 1640   434.7  35    349.7  0.178    53.6    3.0 
FRB 1641   800.0  35    715.0  0.284    49.2    3.0 
FRB 1642  1158.9  35   1073.9  1.193    14.9    2.0 
FRB 1643  1472.9  35   1387.9  1.608    15.1    4.0 
FRB 1644   823.3  35    738.3  0.947    10.0    4.0 
FRB 1645  1169.1  35   1084.1  0.831    15.8    2.0 
FRB 1646   189.3  35    104.3  0.064    94.4    2.0 
FRB 1647   305.0  35    220.0  0.292    15.8    0.0 
