BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 476   294.5  35    209.5  0.123    61.0    3.0
FRB 477   413.2  35    328.2  0.411    10.9    1.0
FRB 478   659.3  35    574.3  0.748    18.6    3.0
FRB 479   542.8  35    457.8  0.581    10.7    4.0
FRB 480   426.4  35    341.4  0.415    15.2    2.0
FRB 481   315.0  35    230.0  0.319    24.3    2.0
FRB 482  1899.0  35   1814.0  -1.000    26.8    0.0
FRB 483   447.0  35    362.0  0.249    12.0    2.0
FRB 484   936.3  35    851.3  0.808    13.8    3.0
FRB 485   620.4  35    535.4  0.502    22.3    2.0
FRB 486   732.9  35    647.9  0.824    10.8    2.0
FRB 487   335.6  35    250.6  0.107    12.0    3.0
FRB 488   956.5  35    871.5  0.056    10.5    3.0
FRB 489   373.1  35    288.1  0.435     9.9    2.0
FRB 490  1314.0  35   1229.0  -1.000    19.9    3.0
FRB 491   230.9  35    145.9  0.154    15.0    3.0
FRB 492  1174.3  35   1089.3  -1.000    21.0    2.0
FRB 493   549.2  35    464.2  0.690    16.9    2.0
FRB 494   712.7  35    627.7  0.733    25.0    2.0
FRB 495   336.7  35    251.7  0.211    12.7    2.0
FRB 496   900.7  35    815.7  0.121    11.8    3.0
FRB 497   310.4  35    225.4  0.006    31.6    4.0
FRB 498   648.7  35    563.7  0.732    11.1    0.0
FRB 499   721.1  35    636.1  0.728    55.2    2.0
FRB 500   441.1  35    356.1  0.139    20.3    3.0
FRB 501   141.3  35     56.3  0.035    22.6    4.0
FRB 502  1630.5  35   1545.5  -1.000    36.2    1.0
FRB 503  1633.3  35   1548.3  -1.000    13.6    2.0
FRB 504   910.8  35    825.8  0.058    33.9    5.0
FRB 505  3274.4  35   3189.4  -1.000    12.7    3.0
FRB 506   247.8  35    162.8  0.001    26.2    4.0
FRB 507   766.0  35    681.0  0.380     9.6    2.0
FRB 508   604.5  35    519.5  0.764    12.1    1.0
FRB 509   548.0  35    463.0  0.576    10.5    3.0
FRB 510   672.5  35    587.5  0.665    10.8    2.0
FRB 511   557.1  35    472.1  0.309    10.1    3.0
FRB 512   162.6  35     77.6  0.039    53.4    6.0
FRB 513   828.3  35    743.3  0.704    14.1    2.0
FRB 514   541.3  35    456.3  0.647    39.5    3.0
FRB 515   344.5  35    259.5  0.429    16.8    2.0
FRB 516  1207.3  35   1122.3  -1.000    14.9    0.0
FRB 517   831.2  35    746.2  1.051    13.6    2.0
FRB 518   320.8  35    235.8  0.370    31.6    2.0
FRB 519   495.1  35    410.1  0.314    10.0    1.0
FRB 520   459.8  35    374.8  0.410    17.3    2.0
FRB 521   774.7  35    689.7  0.582    36.6    3.0
FRB 522   361.4  35    276.4  0.214    11.0    4.0
FRB 523  1267.9  35   1182.9  -1.000    14.4    3.0
FRB 524   448.9  35    363.9  0.111    12.1    3.0
FRB 525   767.7  35    682.7  0.602    10.7    3.0
FRB 526   249.3  35    164.3  0.248    10.6    4.0
FRB 527   604.2  35    519.2  0.387    16.4    3.0
FRB 528   555.2  35    470.2  0.086    15.4    2.0
FRB 529   176.0  35     91.0  0.004    30.7    2.0
FRB 530   305.4  35    220.4  0.173    28.9    3.0
FRB 531   899.9  35    814.9  1.035    50.9    3.0
FRB 532  1364.9  35   1279.9  -1.000    10.5    1.0
FRB 533   620.8  35    535.8  0.285    12.7    1.0
FRB 534   298.6  35    213.6  0.174    15.9    3.0
FRB 535   463.9  35    378.9  0.066    16.1    2.0
FRB 536   536.4  35    451.4  0.590    19.1    2.0
FRB 537   852.6  35    767.6  0.640     9.6    3.0
FRB 538   871.7  35    786.7  0.579    17.1    1.0
FRB 539   702.6  35    617.6  0.871     9.6    3.0
FRB 540   256.3  35    171.3  0.037     9.9    1.0
FRB 541   786.2  35    701.2  0.515    57.6    2.0
FRB 542   410.2  35    325.2  0.289    20.2    2.0
FRB 543   555.5  35    470.5  0.561    18.9    2.0
FRB 544   721.4  35    636.4  0.660    14.0    2.0
FRB 545   709.7  35    624.7  0.622    26.3    3.0
FRB 546   184.3  35     99.3  0.060    13.0    3.0
FRB 547   840.9  35    755.9  0.971    12.4    4.0
FRB 548   147.5  35     62.5  0.035    29.2    1.0
FRB 549  1292.1  35   1207.1  -1.000    11.1    1.0
FRB 550  1238.1  35   1153.1  -1.000    10.7    3.0
FRB 551   252.3  35    167.3  0.226    11.1    2.0
FRB 552  1409.0  35   1324.0  -1.000    18.7    0.0
FRB 553   483.0  35    398.0  0.568    11.5    3.0
FRB 554   975.8  35    890.8  0.940    22.6    3.0
FRB 555  1442.0  35   1357.0  -1.000    53.4    3.0
FRB 556   602.1  35    517.1  0.330    25.0    4.0
FRB 557  1496.8  35   1411.8  -1.000    12.8    1.0
FRB 558   466.8  35    381.8  0.131    12.2    1.0
FRB 559   524.6  35    439.6  0.302    10.4    1.0
FRB 560   695.1  35    610.1  0.757    11.0    3.0
FRB 561   932.2  35    847.2  0.808    15.6    2.0
FRB 562   585.2  35    500.2  0.620    29.9    1.0
FRB 563  1630.3  35   1545.3  -1.000    20.0    3.0
FRB 564   234.1  35    149.1  0.015    47.9    3.0
FRB 565   477.5  35    392.5  0.355    18.4    4.0
FRB 566   648.1  35    563.1  0.353    13.5    2.0
FRB 567   436.8  35    351.8  0.428    17.0    1.0
FRB 568   155.5  35     70.5  0.084    11.7    3.0
FRB 569   870.1  35    785.1  0.792    38.6    1.0
FRB 570   694.1  35    609.1  0.379    46.3    2.0
FRB 571   743.2  35    658.2  0.486    25.4    3.0
FRB 572   264.5  35    179.5  0.283    17.8    3.0
FRB 573   315.5  35    230.5  0.062    11.5    0.0
FRB 574   719.5  35    634.5  0.175    10.5    1.0
FRB 575   667.2  35    582.2  0.398    38.5    2.0
FRB 576   295.5  35    210.5  0.222    31.2    2.0
FRB 577   488.0  35    403.0  0.240    11.2    5.0
FRB 578  1189.7  35   1104.7  -1.000    21.7    2.0
FRB 579   389.2  35    304.2  0.371    13.6    2.0
FRB 580  1355.1  35   1270.1  -1.000    15.2    2.0
FRB 581  1040.4  35    955.4  1.218    12.6    3.0
FRB 582   451.4  35    366.4  0.150    54.4    3.0
FRB 583   458.8  35    373.8  0.280    11.5    2.0
FRB 584   177.1  35     92.1  0.021    10.2    2.0
FRB 585  1269.5  35   1184.5  -1.000    30.4    2.0
FRB 586   526.0  35    441.0  0.386    14.7    2.0
FRB 587   555.4  35    470.4  0.213    15.7    3.0
FRB 588   294.1  35    209.1  0.237    13.0    2.0
FRB 589   565.6  35    480.6  0.249   138.1    3.0
FRB 590   745.6  35    660.6  0.609    11.3    2.0
FRB 591   137.7  35     52.7  0.039    18.6    3.0
FRB 592   164.4  35     79.4  0.023    28.5    2.0
FRB 593   728.5  35    643.5  0.677   112.4    2.0
FRB 594   932.9  35    847.9  1.032    12.7    2.0
FRB 595   584.8  35    499.8  0.393    32.7    1.0
FRB 596   827.9  35    742.9  0.724    17.1    2.0
FRB 597  1155.2  35   1070.2  -1.000    11.5    3.0
FRB 598   338.2  35    253.2  0.196    11.7    1.0
FRB 599   321.3  35    236.3  0.211    12.0    1.0
FRB 600   254.9  35    169.9  0.121    22.5    0.0
FRB 601   900.0  35    815.0  0.074    11.1    2.0
FRB 602  1230.6  35   1145.6  -1.000    27.2    3.0
FRB 603   514.7  35    429.7  0.572    10.1    4.0
FRB 604   690.0  35    605.0  0.289    50.5    2.0
FRB 605   597.2  35    512.2  0.551    13.6    2.0
FRB 606  1170.2  35   1085.2  -1.000    10.0    3.0
FRB 607   837.3  35    752.3  0.854    22.9    2.0
FRB 608  1684.5  35   1599.5  -1.000    19.8    2.0
FRB 609   357.6  35    272.6  0.365    22.9    2.0
FRB 610   276.7  35    191.7  0.062    16.6    2.0
FRB 611   760.6  35    675.6  0.660    12.3    3.0
FRB 612   918.0  35    833.0  0.539    28.7    1.0
FRB 613   240.9  35    155.9  0.046    10.3    3.0
FRB 614   260.7  35    175.7  0.219    45.5    1.0
FRB 615   677.2  35    592.2  0.505    10.8    1.0
FRB 616   209.9  35    124.9  0.082    18.2    2.0
FRB 617   310.7  35    225.7  0.090    20.1    4.0
FRB 618   446.4  35    361.4  0.451    14.8    3.0
FRB 619   317.7  35    232.7  0.127    19.0    4.0
FRB 620   707.9  35    622.9  0.602    47.8    3.0
FRB 621   803.4  35    718.4  0.823    16.0    4.0
FRB 622   289.2  35    204.2  0.015    27.0    2.0
FRB 623   798.0  35    713.0  0.395    11.0    4.0
FRB 624  2194.0  35   2109.0  -1.000    35.0    1.0
FRB 625   787.9  35    702.9  0.811    11.7    2.0
FRB 626   746.2  35    661.2  0.410    30.9    2.0
FRB 627   549.0  35    464.0  0.553    10.1    3.0
FRB 628   443.6  35    358.6  0.471    10.3    2.0
FRB 629   321.7  35    236.7  0.227    35.1    3.0
FRB 630   390.3  35    305.3  0.190    11.5    2.0
FRB 631   840.1  35    755.1  0.438    12.7    2.0
FRB 632   655.9  35    570.9  0.564    45.9    4.0
FRB 633   286.6  35    201.6  0.206    35.2    4.0
FRB 634   290.3  35    205.3  0.285    12.5    3.0
FRB 635   441.3  35    356.3  0.362    55.5    2.0
FRB 636   682.4  35    597.4  0.817     9.7    2.0
FRB 637   643.8  35    558.8  0.409     9.9    3.0
FRB 638   267.3  35    182.3  0.058    73.3    2.0
FRB 639   615.6  35    530.6  0.789    26.6    3.0
FRB 640   298.9  35    213.9  0.059    10.2    3.0
FRB 641   550.9  35    465.9  0.067    14.3    3.0
FRB 642   669.6  35    584.6  0.596    12.9    2.0
FRB 643   404.4  35    319.4  0.363    17.4    1.0
FRB 644   164.1  35     79.1  0.109    14.9    2.0
FRB 645   576.1  35    491.1  0.622    13.2    2.0
FRB 646   731.0  35    646.0  0.773    40.8    2.0
FRB 647   790.0  35    705.0  0.247   181.5    1.0
FRB 648   498.7  35    413.7  0.103    10.4    2.0
FRB 649   212.0  35    127.0  0.088    38.8    1.0
FRB 650   888.0  35    803.0  1.048    17.2    2.0
FRB 651   256.6  35    171.6  0.090    11.4    4.0
FRB 652   170.6  35     85.6  0.002   211.3    3.0
FRB 653   451.8  35    366.8  0.212    22.7    2.0
FRB 654   349.2  35    264.2  0.405    16.9    2.0
FRB 655   665.9  35    580.9  0.411    44.9    2.0
FRB 656   490.2  35    405.2  0.360   151.3    1.0
FRB 657   348.9  35    263.9  0.192    13.0    3.0
FRB 658   269.5  35    184.5  0.185    14.0    2.0
FRB 659   393.2  35    308.2  0.430   121.8    0.0
FRB 660   381.9  35    296.9  0.377    10.8    3.0
FRB 661  1240.7  35   1155.7  -1.000    11.7    3.0
FRB 662   804.5  35    719.5  0.893    10.3    2.0
FRB 663   852.8  35    767.8  0.611    17.7    1.0
FRB 664   961.5  35    876.5  0.840    11.6    4.0
FRB 665   710.4  35    625.4  0.963    17.3    2.0
FRB 666   211.9  35    126.9  0.001    17.5    2.0
FRB 667   665.2  35    580.2  0.289    17.6    4.0
FRB 668   718.8  35    633.8  0.428    13.2    3.0
FRB 669   872.0  35    787.0  0.882    25.2    1.0
FRB 670   851.1  35    766.1  0.841    17.0    1.0
FRB 671   575.8  35    490.8  0.405    12.3    2.0
FRB 672  1175.0  35   1090.0  -1.000    12.4    1.0
FRB 673  1042.5  35    957.5  1.379    12.6    2.0
FRB 674  1058.1  35    973.1  0.656    12.8    3.0
FRB 675  1037.4  35    952.4  0.891    11.2    2.0
FRB 676   767.2  35    682.2  0.520    10.8    2.0
FRB 677   286.6  35    201.6  0.106    13.4    2.0
FRB 678   326.5  35    241.5  0.225    23.6    3.0
FRB 679   209.7  35    124.7  0.082   107.5    2.0
FRB 680   933.9  35    848.9  1.038     9.7    0.0
FRB 681   732.5  35    647.5  0.259    10.4    3.0
FRB 682  1421.7  35   1336.7  -1.000    10.6    3.0
FRB 683   693.7  35    608.7  0.953     9.7    1.0
FRB 684   274.0  35    189.0  0.093    30.8    1.0
FRB 685   473.8  35    388.8  0.376    21.1    3.0
FRB 686  1140.8  35   1055.8  -1.000    11.8    3.0
FRB 687   535.0  35    450.0  0.639    11.2    3.0
FRB 688   538.1  35    453.1  0.625    10.0    4.0
FRB 689   999.2  35    914.2  0.764    15.7    3.0
FRB 690   336.4  35    251.4  0.173    24.3    4.0
FRB 691  1094.2  35   1009.2  -1.000    17.3    3.0
FRB 692  1100.1  35   1015.1  -1.000     9.9    1.0
FRB 693   916.1  35    831.1  0.021    13.0    1.0
FRB 694   490.1  35    405.1  0.108    13.1    2.0
FRB 695   477.3  35    392.3  0.463    10.9    2.0
FRB 696   546.9  35    461.9  0.638    64.9    2.0
FRB 697   699.7  35    614.7  0.732    12.3    2.0
FRB 698  1035.4  35    950.4  0.729    11.4    3.0
FRB 699   588.4  35    503.4  0.488    16.7    2.0
FRB 700   566.0  35    481.0  0.395    16.0    2.0
FRB 701  1153.4  35   1068.4  -1.000    22.8    2.0
FRB 702   385.4  35    300.4  0.267    14.1    1.0
FRB 703   870.9  35    785.9  0.786    86.3    2.0
FRB 704   264.6  35    179.6  0.165    21.3    2.0
FRB 705   688.2  35    603.2  0.040    24.1    2.0
FRB 706   790.3  35    705.3  0.906    32.1    2.0
FRB 707   988.5  35    903.5  0.349    11.8    5.0
FRB 708   245.5  35    160.5  0.146    12.5    2.0
FRB 709   213.2  35    128.2  0.114    13.0    0.0
FRB 710   826.7  35    741.7  0.842    64.9    2.0
FRB 711   178.8  35     93.8  0.066    12.7    4.0
FRB 712   359.6  35    274.6  0.052    16.9    4.0
FRB 713   223.1  35    138.1  0.006    13.0    0.0
FRB 714   293.4  35    208.4  0.125    15.2    1.0
FRB 715   628.0  35    543.0  0.429    15.2    2.0
FRB 716  1077.4  35    992.4  0.967    11.2    2.0
FRB 717   454.2  35    369.2  0.564    13.4    0.0
FRB 718   307.8  35    222.8  0.290    29.0    2.0
FRB 719   357.4  35    272.4  0.054    16.8    2.0
FRB 720  1249.0  35   1164.0  -1.000    17.4    3.0
FRB 721   887.0  35    802.0  0.859    30.8    2.0
FRB 722   338.0  35    253.0  0.191    34.2    1.0
FRB 723   861.9  35    776.9  0.624     9.8    2.0
FRB 724   768.6  35    683.6  0.795    16.0    2.0
FRB 725   122.7  35     37.7  0.027    18.5    2.0
FRB 726   388.3  35    303.3  0.015    14.5    2.0
FRB 727   621.2  35    536.2  0.272    11.1    3.0
FRB 728   240.9  35    155.9  0.119    10.3    1.0
FRB 729   460.6  35    375.6  0.352    14.8    2.0
FRB 730   305.5  35    220.5  0.241    76.9    2.0
FRB 731   648.0  35    563.0  0.622    10.7    1.0
FRB 732   300.4  35    215.4  0.204    21.6    1.0
FRB 733   384.0  35    299.0  0.320    85.8    0.0
FRB 734   195.0  35    110.0  0.034    18.3    2.0
FRB 735   346.1  35    261.1  0.382    11.8    4.0
FRB 736   790.2  35    705.2  0.219    10.8    3.0
FRB 737   352.3  35    267.3  0.428    20.9    2.0
FRB 738   110.9  35     25.9  0.005    22.9    3.0
FRB 739   388.6  35    303.6  0.361    23.4    0.0
FRB 740   231.0  35    146.0  0.059    22.8    0.0
FRB 741   622.7  35    537.7  0.697    16.0    1.0
FRB 742   654.7  35    569.7  0.520    11.2    2.0
FRB 743   735.6  35    650.6  0.756    51.0    3.0
FRB 744   498.1  35    413.1  0.388    12.2    1.0
FRB 745  1273.9  35   1188.9  -1.000    12.6    3.0
FRB 746   613.3  35    528.3  0.570    13.3    2.0
FRB 747   274.0  35    189.0  0.194    14.8    2.0
FRB 748   499.7  35    414.7  0.352    13.6    1.0
FRB 749   283.2  35    198.2  0.127    16.2    4.0
FRB 750  1151.5  35   1066.5  -1.000    14.7    3.0
FRB 751   332.0  35    247.0  0.168     9.9    2.0
FRB 752   627.6  35    542.6  0.367    15.8    2.0
FRB 753   784.7  35    699.7  0.964    14.0    3.0
FRB 754   212.1  35    127.1  0.085    10.9    1.0
FRB 755   952.1  35    867.1  0.321    11.2    4.0
FRB 756   483.8  35    398.8  0.429    13.3    2.0
FRB 757   549.0  35    464.0  0.207    26.4    1.0
FRB 758   335.0  35    250.0  0.277    26.0    1.0
FRB 759   765.5  35    680.5  0.235    13.5    2.0
FRB 760   535.3  35    450.3  0.011     9.8    4.0
FRB 761   407.3  35    322.3  0.205    25.4    0.0
FRB 762   425.8  35    340.8  0.401    14.1    3.0
FRB 763   587.2  35    502.2  0.739    22.6    2.0
FRB 764   726.9  35    641.9  0.756    13.5    2.0
FRB 765   469.9  35    384.9  0.292    12.3    1.0
FRB 766   279.5  35    194.5  0.093    11.3    2.0
FRB 767   264.3  35    179.3  0.268    43.0    4.0
FRB 768   523.9  35    438.9  0.569    13.3    2.0
FRB 769   435.5  35    350.5  0.052    36.0    1.0
FRB 770   965.5  35    880.5  1.083     9.5    2.0
FRB 771   788.5  35    703.5  0.881    10.0    3.0
FRB 772   307.4  35    222.4  0.318    14.4    3.0
FRB 773   203.1  35    118.1  0.043    29.3    4.0
FRB 774   886.8  35    801.8  0.517    11.0    3.0
FRB 775   688.4  35    603.4  0.246    38.2    2.0
FRB 776   759.5  35    674.5  0.733    29.5    3.0
FRB 777  1653.3  35   1568.3  -1.000    31.6    3.0
FRB 778   166.2  35     81.2  0.023    32.1    2.0
FRB 779   495.1  35    410.1  0.367   138.6    3.0
FRB 780   489.3  35    404.3  0.639    19.6    3.0
FRB 781   341.3  35    256.3  0.139    10.3    3.0
FRB 782   186.3  35    101.3  0.008    91.8    2.0
FRB 783   676.5  35    591.5  0.022    25.5    4.0
FRB 784   847.8  35    762.8  0.764    24.1    2.0
FRB 785  1335.2  35   1250.2  -1.000     9.9    2.0
FRB 786   331.6  35    246.6  0.175    11.6    3.0
FRB 787   704.8  35    619.8  0.209    44.4    3.0
FRB 788   578.0  35    493.0  0.544    19.6    2.0
FRB 789   555.8  35    470.8  0.674    86.0    3.0
FRB 790   294.1  35    209.1  0.179    14.9    3.0
FRB 791   836.6  35    751.6  0.486    13.3    3.0
FRB 792   130.7  35     45.7  0.012    11.8    3.0
FRB 793  1021.7  35    936.7  0.848    10.8    3.0
FRB 794   173.7  35     88.7  0.010    16.2    3.0
FRB 795   696.6  35    611.6  0.633     9.9    3.0
FRB 796   565.1  35    480.1  0.559    24.6    2.0
FRB 797   583.7  35    498.7  0.434    18.7    1.0
FRB 798  1945.0  35   1860.0  -1.000    27.0    1.0
FRB 799   463.5  35    378.5  0.502    12.0    3.0
FRB 800   442.0  35    357.0  0.209     9.9    3.0
FRB 801   643.5  35    558.5  0.440    36.2    3.0
FRB 802   317.7  35    232.7  0.221    23.7    4.0
FRB 803   252.7  35    167.7  0.238   109.4    1.0
FRB 804   645.6  35    560.6  0.576    11.2    3.0
FRB 805   417.9  35    332.9  0.006    12.6    2.0
FRB 806   143.4  35     58.4  0.077    16.1    3.0
FRB 807   488.3  35    403.3  0.038   150.7    0.0
FRB 808   540.7  35    455.7  0.098    96.7    2.0
FRB 809   462.3  35    377.3  0.507   125.4    1.0
FRB 810   510.5  35    425.5  0.523    23.1    3.0
FRB 811   749.2  35    664.2  0.441    10.5    3.0
FRB 812   923.9  35    838.9  0.577    22.5    1.0
FRB 813   411.4  35    326.4  0.187    13.8    1.0
FRB 814  1013.6  35    928.6  0.674    12.6    2.0
FRB 815   221.8  35    136.8  0.232    23.7    3.0
FRB 816   563.2  35    478.2  0.490    19.8    1.0
FRB 817   235.1  35    150.1  0.047    17.3    2.0
FRB 818   511.3  35    426.3  0.151    18.6    4.0
FRB 819   503.8  35    418.8  0.555    13.4    3.0
FRB 820  1704.7  35   1619.7  -1.000    11.5    3.0
FRB 821   576.3  35    491.3  0.135    34.9    2.0
FRB 822   666.9  35    581.9  0.355    10.9    0.0
FRB 823   194.2  35    109.2  0.108   135.0    1.0
FRB 824   392.5  35    307.5  0.332    17.2    2.0
FRB 825  1506.3  35   1421.3  -1.000    10.7    4.0
FRB 826   692.6  35    607.6  0.840    19.4    1.0
FRB 827   820.2  35    735.2  0.914    27.7    3.0
FRB 828   251.0  35    166.0  0.001    30.7    3.0
FRB 829   540.2  35    455.2  0.362    12.9    1.0
FRB 830   883.0  35    798.0  0.174    28.4    4.0
FRB 831   834.0  35    749.0  0.594    13.4    1.0
FRB 832   479.7  35    394.7  0.518    32.4    2.0
FRB 833   747.2  35    662.2  0.573    15.9    2.0
FRB 834   588.8  35    503.8  0.317    12.6    2.0
FRB 835   481.0  35    396.0  0.363    27.0    4.0
FRB 836   584.8  35    499.8  0.661    17.7    3.0
FRB 837   582.0  35    497.0  0.601    10.3    4.0
FRB 838   320.3  35    235.3  0.330    12.2    0.0
FRB 839   316.3  35    231.3  0.081    20.0    1.0
FRB 840   168.1  35     83.1  0.044    17.6    2.0
FRB 841   548.2  35    463.2  0.304    89.8    2.0
FRB 842   226.5  35    141.5  0.120    13.1    3.0
FRB 843   636.1  35    551.1  0.482     9.7    3.0
FRB 844   439.4  35    354.4  0.421    10.3    0.0
FRB 845   660.5  35    575.5  0.761    29.6    2.0
FRB 846   220.2  35    135.2  0.118    16.9    2.0
FRB 847   759.1  35    674.1  0.682     9.7    2.0
FRB 848   422.5  35    337.5  0.163    34.2    2.0
FRB 849   494.3  35    409.3  0.256    88.7    2.0
FRB 850   926.9  35    841.9  0.184    12.4    3.0
FRB 851  3974.6  35   3889.6  -1.000    19.5    3.0
FRB 852   841.7  35    756.7  0.950    20.6    3.0
FRB 853   834.1  35    749.1  1.074     9.6    1.0
FRB 854   177.3  35     92.3  0.076    15.2    1.0
FRB 855   808.5  35    723.5  0.605    60.5    3.0
FRB 856  1221.8  35   1136.8  -1.000    14.4    2.0
FRB 857   316.1  35    231.1  0.143    40.7    2.0
FRB 858   829.9  35    744.9  0.529    11.3    3.0
FRB 859   617.3  35    532.3  0.073    20.8    1.0
FRB 860   695.5  35    610.5  0.551     9.7    5.0
FRB 861   960.9  35    875.9  0.930    11.4    2.0
FRB 862   265.0  35    180.0  0.261    21.6    3.0
FRB 863   721.7  35    636.7  0.443    10.9    2.0
FRB 864   905.3  35    820.3  0.578    19.0    3.0
FRB 865   303.3  35    218.3  0.286    12.1    1.0
FRB 866   537.3  35    452.3  0.154    50.2    2.0
FRB 867   890.4  35    805.4  0.280    10.8    3.0
FRB 868  1507.7  35   1422.7  -1.000    13.1    0.0
FRB 869   518.5  35    433.5  0.431    17.3    4.0
FRB 870   792.9  35    707.9  0.267    16.4    3.0
FRB 871   991.6  35    906.6  1.048    14.6    3.0
FRB 872   445.7  35    360.7  0.233    18.0    2.0
FRB 873   602.2  35    517.2  0.576    10.9    2.0
FRB 874   609.1  35    524.1  0.672    14.2    2.0
FRB 875   320.5  35    235.5  0.253    10.1    1.0
FRB 876   275.1  35    190.1  0.102    26.5    1.0
FRB 877   486.1  35    401.1  0.308    12.0    3.0
FRB 878   825.5  35    740.5  0.403    15.0    2.0
FRB 879   343.5  35    258.5  0.208    77.5    2.0
FRB 880   463.5  35    378.5  0.332    12.3    4.0
FRB 881   750.4  35    665.4  0.771    15.5    2.0
FRB 882  1211.9  35   1126.9  -1.000    19.4    1.0
FRB 883   606.5  35    521.5  0.233    26.8    4.0
FRB 884  1022.9  35    937.9  1.017    10.1    3.0
FRB 885   373.8  35    288.8  0.183    18.7    2.0
FRB 886   466.2  35    381.2  0.419    23.2    3.0
FRB 887   813.9  35    728.9  0.861    14.9    2.0
FRB 888   320.2  35    235.2  0.286    14.8    3.0
FRB 889   410.5  35    325.5  0.299    14.8    2.0
FRB 890   726.7  35    641.7  0.357    91.4    3.0
FRB 891   638.0  35    553.0  0.688    24.3    2.0
FRB 892   958.2  35    873.2  1.183    29.6    2.0
FRB 893   219.7  35    134.7  0.081   256.9    4.0
FRB 894   281.6  35    196.6  0.104    34.4    2.0
FRB 895   617.0  35    532.0  0.805    15.9    3.0
FRB 896   214.3  35    129.3  0.165    14.1    1.0
FRB 897   628.0  35    543.0  0.664    35.3    2.0
FRB 898   901.2  35    816.2  0.263    52.7    1.0
FRB 899  1135.6  35   1050.6  -1.000    15.9    3.0
FRB 900   283.7  35    198.7  0.115    12.7    2.0
FRB 901   296.2  35    211.2  0.095    12.9    3.0
FRB 902   842.8  35    757.8  0.556    36.8    3.0
FRB 903   756.8  35    671.8  0.850     9.5    4.0
FRB 904   243.5  35    158.5  0.094    13.9    2.0
FRB 905   287.0  35    202.0  0.066    50.4    2.0
FRB 906  1194.7  35   1109.7  -1.000    19.5    1.0
FRB 907   751.0  35    666.0  0.430    15.7    3.0
FRB 908   514.0  35    429.0  0.409    10.7    3.0
FRB 909   601.6  35    516.6  0.694    29.7    2.0
FRB 910  1539.6  35   1454.6  -1.000     9.7    2.0
FRB 911   458.3  35    373.3  0.468    47.4    3.0
FRB 912   195.5  35    110.5  0.116    12.1    2.0
FRB 913  1280.2  35   1195.2  -1.000    12.3    2.0
FRB 914   209.1  35    124.1  0.068    17.7    4.0
FRB 915   557.1  35    472.1  0.242    86.9    2.0
FRB 916   974.5  35    889.5  0.913    10.8    0.0
FRB 917   726.2  35    641.2  0.595    12.5    2.0
FRB 918   464.8  35    379.8  0.353    36.8    2.0
FRB 919   463.6  35    378.6  0.327    19.6    3.0
FRB 920   433.2  35    348.2  0.310    21.6    2.0
FRB 921   538.4  35    453.4  0.260    10.3    2.0
FRB 922   678.1  35    593.1  0.241    38.3    3.0
FRB 923   465.5  35    380.5  0.255    74.0    1.0
FRB 924   249.3  35    164.3  0.114    35.6    3.0
FRB 925   202.7  35    117.7  0.147    16.5    0.0
FRB 926   391.3  35    306.3  0.134    15.4    3.0
FRB 927   697.8  35    612.8  0.587     9.6    3.0
FRB 928   482.1  35    397.1  0.558    24.3    0.0
FRB 929   627.0  35    542.0  0.530    11.3    1.0
FRB 930   340.6  35    255.6  0.298    19.7    2.0
FRB 931   300.5  35    215.5  0.144    51.3    3.0
FRB 932   337.9  35    252.9  0.239    23.1    3.0
FRB 933   661.3  35    576.3  0.688    10.2    0.0
FRB 934   181.0  35     96.0  0.075     9.9    2.0
FRB 935   569.3  35    484.3  0.192    24.3    3.0
FRB 936   987.3  35    902.3  1.334    21.3    3.0
FRB 937   157.4  35     72.4  0.072    11.6    0.0
FRB 938   396.1  35    311.1  0.172    12.7    5.0
FRB 939  1014.8  35    929.8  1.454    22.5    3.0
FRB 940   725.6  35    640.6  0.845     9.6    3.0
FRB 941   304.6  35    219.6  0.164    22.5    3.0
FRB 942   301.5  35    216.5  0.093    38.9    3.0
FRB 943  2312.8  35   2227.8  -1.000    24.2    1.0
FRB 944   656.4  35    571.4  0.469    12.2    1.0
FRB 945   476.3  35    391.3  0.246    24.2    2.0
FRB 946   694.6  35    609.6  0.864    39.2    1.0
FRB 947   349.0  35    264.0  0.162    19.5    1.0
FRB 948   449.9  35    364.9  0.163    43.6    2.0
FRB 949   133.9  35     48.9  0.019    20.0    2.0
FRB 950  1115.8  35   1030.8  -1.000    14.1    2.0
FRB 951   670.8  35    585.8  0.771    15.1    3.0
FRB 952   815.7  35    730.7  0.547    20.8    1.0
FRB 953   340.2  35    255.2  0.218    22.4    3.0
FRB 954   907.0  35    822.0  0.503    16.6    3.0
FRB 955   475.3  35    390.3  0.439    14.2    4.0
FRB 956  1150.8  35   1065.8  -1.000    15.9    3.0
FRB 957   761.2  35    676.2  0.594    13.2    4.0
FRB 958   504.3  35    419.3  0.263    12.5    2.0
FRB 959   401.0  35    316.0  0.219    94.4    1.0
FRB 960  1118.9  35   1033.9  -1.000    11.8    3.0
