BW    288 #MHz
FRES  1 #MHz
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 5000
NORM_FRB 5000
TOBS 96.65 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 912   203.5  35    118.5  0.113    12.0    5.0 
FRB 913   825.8  35    740.8  0.505    38.2    3.0 
FRB 914   810.9  35    725.9  0.941    20.3    1.0 
FRB 915   659.5  35    574.5  0.357    21.2    1.0 
FRB 916   544.2  35    459.2  0.637    35.4    2.0 
FRB 917   648.6  35    563.6  0.605    12.8    4.0 
FRB 918   330.5  35    245.5  0.168    16.6    4.0 
FRB 919   870.1  35    785.1  0.865    12.5    3.0 
FRB 920  2146.9  35   2061.9  0.211    16.7    2.0 
FRB 921  1059.8  35    974.8  0.379    10.7    3.0 
FRB 922   164.3  35     79.3  0.078    23.4    2.0 
FRB 923   475.4  35    390.4  0.074    30.9    1.0 
FRB 924   581.4  35    496.4  0.526    30.3    2.0 
FRB 925   296.8  35    211.8  0.169     9.6    1.0 
FRB 926   566.1  35    481.1  0.454    10.7    1.0 
FRB 927  1084.9  35    999.9  0.708    17.5    2.0 
FRB 928   979.2  35    894.2  0.517     9.6    2.0 
FRB 929   662.3  35    577.3  0.666    19.5    2.0 
FRB 930   252.7  35    167.7  0.079    25.6    3.0 
FRB 931   215.0  35    130.0  0.033     9.6    3.0 
FRB 932   720.0  35    635.0  0.711    25.0    1.0 
FRB 933  1462.1  35   1377.1  1.152    11.5    3.0 
FRB 934   935.1  35    850.1  0.394    23.5    2.0 
FRB 935   192.9  35    107.9  0.064    10.2    1.0 
FRB 936   470.1  35    385.1  0.512     9.5    3.0 
FRB 937   177.7  35     92.7  0.065    90.5    2.0 
FRB 938   192.4  35    107.4  0.121    21.7    1.0 
FRB 939   931.4  35    846.4  0.143    32.8    3.0 
FRB 940   590.1  35    505.1  0.531    29.0    1.0 
FRB 941   544.5  35    459.5  0.180    31.7    1.0 
FRB 942   303.5  35    218.5  0.277    40.8    3.0 
FRB 943   198.9  35    113.9  0.011   147.5    3.0 
FRB 944   972.3  35    887.3  0.921     9.7    3.0 
FRB 945   509.4  35    424.4  0.482    11.0    2.0 
FRB 946   674.6  35    589.6  0.920    11.6    1.0 
FRB 947   605.6  35    520.6  0.240    14.9    1.0 
FRB 948   181.0  35     96.0  0.104    12.0    2.0 
FRB 949   280.3  35    195.3  0.033   273.5    1.0 
FRB 950  1050.3  35    965.3  1.355    15.4    2.0 
FRB 951   655.0  35    570.0  0.565    11.2    2.0 
FRB 952   273.1  35    188.1  0.171    65.0    3.0 
FRB 953   171.0  35     86.0  0.121    20.4    2.0 
FRB 954   544.9  35    459.9  0.282    10.0    3.0 
FRB 955   883.5  35    798.5  0.812    11.8    1.0 
FRB 956   628.9  35    543.9  0.128    27.7    2.0 
FRB 957  1409.5  35   1324.5  0.629    22.5    2.0 
FRB 958   733.6  35    648.6  0.403    10.6    4.0 
FRB 959  1188.4  35   1103.4  1.230    11.7    3.0 
FRB 960   216.0  35    131.0  0.170    23.3    1.0 
FRB 961   839.7  35    754.7  0.972    10.5    0.0 
FRB 962   565.5  35    480.5  0.463    10.1    1.0 
FRB 963  1043.8  35    958.8  1.132    13.1    3.0 
FRB 964   457.4  35    372.4  0.465    11.9    3.0 
FRB 965  1203.0  35   1118.0  1.466    14.4    2.0 
FRB 966   565.2  35    480.2  0.321    11.9    2.0 
FRB 967   574.8  35    489.8  0.524    12.1    3.0 
FRB 968   391.7  35    306.7  0.248    13.6    4.0 
FRB 969   348.4  35    263.4  0.226    37.6    3.0 
FRB 970   542.2  35    457.2  0.451    14.1    3.0 
FRB 971   642.3  35    557.3  0.461    11.0    3.0 
FRB 972   661.8  35    576.8  0.668    23.3    4.0 
FRB 973   486.9  35    401.9  0.529    18.9    3.0 
FRB 974   408.2  35    323.2  0.170    13.5    4.0 
FRB 975   419.1  35    334.1  0.134    16.4    3.0 
FRB 976   226.5  35    141.5  0.015    27.3    3.0 
FRB 977   740.5  35    655.5  0.978    11.6    4.0 
FRB 978   656.8  35    571.8  0.576    24.6    3.0 
FRB 979   279.3  35    194.3  0.117     9.8    2.0 
FRB 980   341.4  35    256.4  0.307    12.5    2.0 
FRB 981   673.5  35    588.5  0.823    14.2    2.0 
FRB 982   229.8  35    144.8  0.056    28.8    3.0 
FRB 983   453.6  35    368.6  0.184    12.4    0.0 
FRB 984  1571.0  35   1486.0  1.157    15.0    2.0 
FRB 985   380.5  35    295.5  0.339    18.8    2.0 
FRB 986   229.0  35    144.0  0.070    10.7    3.0 
FRB 987   196.1  35    111.1  0.011    13.9    2.0 
FRB 988   401.5  35    316.5  0.116    28.0    3.0 
FRB 989   854.1  35    769.1  0.493    11.5    2.0 
FRB 990   150.4  35     65.4  0.082    13.3    3.0 
FRB 991   610.7  35    525.7  0.641    18.3    2.0 
FRB 992   258.2  35    173.2  0.105    10.9    3.0 
FRB 993   855.2  35    770.2  0.299     9.5    3.0 
FRB 994   262.1  35    177.1  0.173    10.7    4.0 
FRB 995   446.2  35    361.2  0.479    18.7    2.0 
FRB 996  1443.8  35   1358.8  0.752    12.6    4.0 
FRB 997   465.9  35    380.9  0.311    45.9    1.0 
FRB 998   431.8  35    346.8  0.367    98.3    2.0 
FRB 999   543.3  35    458.3  0.527    33.2    1.0 
FRB 1000   289.4  35    204.4  0.222    14.3    5.0 
FRB 1001   932.3  35    847.3  0.545    20.0    4.0 
FRB 1002   251.7  35    166.7  0.202    12.2    2.0 
FRB 1003   243.7  35    158.7  0.233    14.2    2.0 
FRB 1004   588.2  35    503.2  0.351    16.4    2.0 
FRB 1005   548.6  35    463.6  0.216    61.5    2.0 
FRB 1006   356.2  35    271.2  0.450    14.6    2.0 
FRB 1007   809.0  35    724.0  0.280    18.0    2.0 
FRB 1008   298.0  35    213.0  0.176    11.6    1.0 
FRB 1009   167.3  35     82.3  0.021    10.0    1.0 
FRB 1010   199.7  35    114.7  0.003    10.1    2.0 
FRB 1011   346.8  35    261.8  0.007    16.5    5.0 
FRB 1012   932.4  35    847.4  0.788     9.8    4.0 
FRB 1013   245.2  35    160.2  0.239    71.9    2.0 
FRB 1014   816.3  35    731.3  1.020    11.6    3.0 
FRB 1015   670.5  35    585.5  0.379    97.7    3.0 
FRB 1016  1303.2  35   1218.2  1.142    15.1    1.0 
FRB 1017   359.3  35    274.3  0.374    23.8    2.0 
FRB 1018   287.5  35    202.5  0.061    14.2    2.0 
FRB 1019   414.1  35    329.1  0.484    86.8    0.0 
FRB 1020   926.8  35    841.8  1.011    14.1    2.0 
FRB 1021   729.3  35    644.3  0.576    11.2    2.0 
FRB 1022   686.6  35    601.6  0.231     9.8    4.0 
FRB 1023  1072.2  35    987.2  1.201    11.2    3.0 
FRB 1024   416.6  35    331.6  0.089    30.9    4.0 
FRB 1025   789.3  35    704.3  0.875    21.5    0.0 
FRB 1026   522.4  35    437.4  0.227    10.0    2.0 
FRB 1027   324.8  35    239.8  0.388    24.4    3.0 
FRB 1028  1078.6  35    993.6  0.874    17.5    3.0 
FRB 1029   506.2  35    421.2  0.338    15.5    3.0 
FRB 1030   203.1  35    118.1  0.145    37.4    4.0 
FRB 1031   725.0  35    640.0  0.693    12.8    3.0 
FRB 1032   282.9  35    197.9  0.325    14.9    1.0 
FRB 1033   880.4  35    795.4  0.299    10.2    1.0 
FRB 1034   616.8  35    531.8  0.437    24.7    5.0 
FRB 1035   137.7  35     52.7  0.064    10.9    3.0 
FRB 1036  1061.8  35    976.8  1.105    21.9    2.0 
FRB 1037  1225.7  35   1140.7  1.365     9.6    1.0 
FRB 1038   693.9  35    608.9  0.880    21.3    3.0 
FRB 1039   373.0  35    288.0  0.183    17.7    2.0 
FRB 1040  1172.2  35   1087.2  1.400    11.9    3.0 
FRB 1041   513.0  35    428.0  0.382    15.8    2.0 
FRB 1042   334.5  35    249.5  0.305    10.5    1.0 
FRB 1043   534.3  35    449.3  0.142     9.8    1.0 
FRB 1044   427.5  35    342.5  0.405    14.2    1.0 
FRB 1045   302.8  35    217.8  0.243     9.9    2.0 
FRB 1046   152.2  35     67.2  0.039    23.0    2.0 
FRB 1047   794.7  35    709.7  0.318    12.6    2.0 
FRB 1048   852.6  35    767.6  0.980    21.3    2.0 
FRB 1049   599.3  35    514.3  0.416    21.6    2.0 
FRB 1050   370.1  35    285.1  0.266    32.5    2.0 
FRB 1051   968.5  35    883.5  0.139    11.1    3.0 
FRB 1052   948.7  35    863.7  0.938    11.1    3.0 
FRB 1053   257.2  35    172.2  0.047    19.1    3.0 
FRB 1054   563.0  35    478.0  0.581    28.2    3.0 
FRB 1055   259.9  35    174.9  0.151    10.5    4.0 
FRB 1056   749.6  35    664.6  0.133    10.6    2.0 
FRB 1057   819.5  35    734.5  0.571    17.5    3.0 
FRB 1058   718.4  35    633.4  0.482    12.3    3.0 
FRB 1059   417.0  35    332.0  0.569    81.7    1.0 
FRB 1060  1614.0  35   1529.0  0.974    11.5    2.0 
FRB 1061   183.9  35     98.9  0.066    12.3    2.0 
FRB 1062   721.4  35    636.4  0.812    17.9    3.0 
FRB 1063   448.1  35    363.1  0.224     9.9    2.0 
FRB 1064   967.9  35    882.9  0.989    10.1    2.0 
FRB 1065   673.4  35    588.4  0.373    19.2    4.0 
FRB 1066   408.8  35    323.8  0.284    12.3    2.0 
FRB 1067   295.4  35    210.4  0.026    16.9    3.0 
FRB 1068   138.2  35     53.2  0.051    11.4    3.0 
FRB 1069   455.1  35    370.1  0.635    38.0    2.0 
FRB 1070   941.8  35    856.8  0.912    12.5    2.0 
FRB 1071   243.0  35    158.0  0.188    65.4    3.0 
FRB 1072   336.6  35    251.6  0.226    15.1    0.0 
FRB 1073   419.9  35    334.9  0.020   287.4    3.0 
FRB 1074   373.3  35    288.3  0.448    15.9    2.0 
FRB 1075  1141.3  35   1056.3  0.513     9.6    3.0 
FRB 1076  1154.5  35   1069.5  0.743    12.0    2.0 
FRB 1077   409.7  35    324.7  0.053    18.9    2.0 
FRB 1078   777.9  35    692.9  0.713    14.4    2.0 
FRB 1079   500.7  35    415.7  0.318    10.3    2.0 
FRB 1080   385.7  35    300.7  0.229    15.3    3.0 
FRB 1081   534.8  35    449.8  0.581    47.0    3.0 
FRB 1082   476.6  35    391.6  0.507    10.3    2.0 
FRB 1083   659.1  35    574.1  0.330    10.5    3.0 
FRB 1084  1417.4  35   1332.4  1.132    18.2    2.0 
FRB 1085   170.6  35     85.6  0.100    13.1    0.0 
FRB 1086   692.6  35    607.6  0.209    12.1    3.0 
FRB 1087   620.3  35    535.3  0.695    13.7    3.0 
FRB 1088   355.1  35    270.1  0.104    31.7    4.0 
FRB 1089   795.3  35    710.3  0.952    30.8    2.0 
FRB 1090   534.0  35    449.0  0.173    14.8    2.0 
FRB 1091   705.9  35    620.9  0.721    11.9    3.0 
FRB 1092   539.4  35    454.4  0.638    18.9    1.0 
FRB 1093   464.7  35    379.7  0.255    25.5    2.0 
FRB 1094   461.2  35    376.2  0.508    18.8    0.0 
FRB 1095   660.9  35    575.9  0.614    24.8    1.0 
FRB 1096   619.2  35    534.2  0.506    12.7    5.0 
FRB 1097   822.2  35    737.2  0.656    15.2    1.0 
FRB 1098   232.9  35    147.9  0.021    15.4    2.0 
FRB 1099   852.9  35    767.9  0.900    18.7    3.0 
FRB 1100   235.4  35    150.4  0.209    23.7    3.0 
FRB 1101  1160.8  35   1075.8  0.391    12.4    3.0 
FRB 1102   250.6  35    165.6  0.270    30.6    2.0 
FRB 1103   718.5  35    633.5  0.849    11.8    4.0 
FRB 1104   571.9  35    486.9  0.743    13.3    2.0 
FRB 1105  1081.6  35    996.6  0.908    19.1    2.0 
FRB 1106   389.1  35    304.1  0.320    23.3    3.0 
FRB 1107   536.3  35    451.3  0.211     9.9    4.0 
FRB 1108   458.6  35    373.6  0.477    15.3    1.0 
FRB 1109   637.4  35    552.4  0.754    12.5    2.0 
FRB 1110   562.6  35    477.6  0.303    47.5    3.0 
FRB 1111   771.3  35    686.3  1.010     9.7    1.0 
FRB 1112   340.3  35    255.3  0.321    23.6    1.0 
FRB 1113   341.6  35    256.6  0.231    12.8    2.0 
FRB 1114  1065.8  35    980.8  1.154    10.4    2.0 
FRB 1115   542.9  35    457.9  0.448    39.2    0.0 
FRB 1116   581.6  35    496.6  0.387    10.8    1.0 
FRB 1117   527.2  35    442.2  0.350    15.5    3.0 
FRB 1118   172.8  35     87.8  0.137    13.1    3.0 
FRB 1119   538.4  35    453.4  0.162    71.0    2.0 
FRB 1120   471.4  35    386.4  0.152    27.7    2.0 
FRB 1121   453.3  35    368.3  0.344    24.0    4.0 
FRB 1122   367.8  35    282.8  0.122    14.5    4.0 
FRB 1123   279.7  35    194.7  0.111    11.0    2.0 
FRB 1124   500.8  35    415.8  0.405    13.9    3.0 
FRB 1125  1929.4  35   1844.4  0.272   130.5    2.0 
FRB 1126  1449.5  35   1364.5  0.053    29.6    1.0 
FRB 1127   775.6  35    690.6  0.633    20.6    0.0 
FRB 1128  1944.2  35   1859.2  0.111    89.4    3.0 
FRB 1129   778.7  35    693.7  0.627    12.1    2.0 
FRB 1130  1962.0  35   1877.0  0.258    16.4    3.0 
FRB 1131   568.1  35    483.1  0.276    24.5    4.0 
FRB 1132   277.5  35    192.5  0.258    11.7    1.0 
FRB 1133   726.3  35    641.3  0.730    11.8    3.0 
FRB 1134   229.2  35    144.2  0.153    69.6    2.0 
FRB 1135   799.6  35    714.6  0.915    10.6    1.0 
FRB 1136   270.2  35    185.2  0.301    13.5    2.0 
FRB 1137   522.6  35    437.6  0.469    11.9    2.0 
FRB 1138   525.1  35    440.1  0.185    40.8    3.0 
FRB 1139  1034.5  35    949.5  0.631    12.9    3.0 
FRB 1140   519.7  35    434.7  0.401    17.6    2.0 
FRB 1141   756.5  35    671.5  0.615     9.9    2.0 
FRB 1142   142.2  35     57.2  0.033    10.2    2.0 
FRB 1143   501.3  35    416.3  0.342    50.4    2.0 
FRB 1144   263.4  35    178.4  0.068    22.5    2.0 
FRB 1145   997.7  35    912.7  0.073    11.8    3.0 
FRB 1146  1082.6  35    997.6  1.255    10.1    3.0 
FRB 1147   602.5  35    517.5  0.436    29.6    2.0 
FRB 1148   267.4  35    182.4  0.050    14.8    3.0 
FRB 1149   461.8  35    376.8  0.280    13.1    3.0 
FRB 1150   574.7  35    489.7  0.651    12.0    4.0 
FRB 1151   588.1  35    503.1  0.484    23.2    1.0 
FRB 1152   238.2  35    153.2  0.003    59.8    2.0 
FRB 1153   594.6  35    509.6  0.284    14.5    3.0 
FRB 1154   782.3  35    697.3  0.680    14.1    2.0 
FRB 1155   253.4  35    168.4  0.151    11.2    3.0 
FRB 1156   690.2  35    605.2  0.548    53.3    2.0 
FRB 1157   750.8  35    665.8  0.778    18.1    4.0 
FRB 1158   326.6  35    241.6  0.111    37.9    2.0 
FRB 1159   651.4  35    566.4  0.102    13.9    5.0 
FRB 1160   219.3  35    134.3  0.120    10.1    1.0 
FRB 1161   788.8  35    703.8  0.964    10.5    3.0 
FRB 1162   837.2  35    752.2  0.100    11.5    1.0 
FRB 1163   200.2  35    115.2  0.117    72.0    4.0 
FRB 1164  1078.4  35    993.4  0.446    37.5    3.0 
FRB 1165   157.4  35     72.4  0.046    10.5    1.0 
FRB 1166   524.5  35    439.5  0.070   1211.3    1.0 
FRB 1167   492.2  35    407.2  0.002    17.5    1.0 
FRB 1168   735.2  35    650.2  0.742     9.7    1.0 
FRB 1169  1080.6  35    995.6  0.969    13.1    3.0 
FRB 1170   187.0  35    102.0  0.083    70.5    1.0 
FRB 1171   909.2  35    824.2  0.735    36.9    0.0 
FRB 1172   220.7  35    135.7  0.147    21.4    1.0 
FRB 1173   995.0  35    910.0  1.015    12.4    2.0 
FRB 1174   223.0  35    138.0  0.151     9.8    3.0 
FRB 1175   712.7  35    627.7  0.044    21.8    2.0 
FRB 1176  1095.7  35   1010.7  0.971    11.7    0.0 
FRB 1177   734.2  35    649.2  0.453    10.7    3.0 
FRB 1178   832.1  35    747.1  0.608    11.9    4.0 
FRB 1179  1011.9  35    926.9  1.281    11.5    2.0 
FRB 1180   443.6  35    358.6  0.496    30.9    0.0 
FRB 1181   352.7  35    267.7  0.157    16.6    2.0 
FRB 1182   811.1  35    726.1  0.861    16.0    3.0 
FRB 1183   160.8  35     75.8  0.033    99.3    4.0 
FRB 1184   963.6  35    878.6  0.002    14.4    3.0 
FRB 1185   471.2  35    386.2  0.381    51.0    3.0 
FRB 1186   353.8  35    268.8  0.112    24.9    3.0 
FRB 1187   248.2  35    163.2  0.007    82.2    3.0 
FRB 1188  1259.4  35   1174.4  0.004   212.5    0.0 
FRB 1189   859.2  35    774.2  1.009    14.3    2.0 
FRB 1190   609.2  35    524.2  0.454    21.0    4.0 
FRB 1191   825.6  35    740.6  1.111    21.6    2.0 
FRB 1192   471.3  35    386.3  0.394    27.5    2.0 
FRB 1193   390.9  35    305.9  0.262    36.3    3.0 
FRB 1194   811.5  35    726.5  0.347    15.1    3.0 
FRB 1195   626.1  35    541.1  0.437    21.1    4.0 
FRB 1196   287.1  35    202.1  0.018    10.6    2.0 
FRB 1197  1444.9  35   1359.9  0.810    11.1    2.0 
FRB 1198   365.5  35    280.5  0.011   130.7    3.0 
FRB 1199   877.1  35    792.1  0.411    14.4    2.0 
FRB 1200   812.6  35    727.6  0.856    31.9    2.0 
FRB 1201   992.9  35    907.9  0.854    10.2    4.0 
FRB 1202   412.4  35    327.4  0.386    21.3    0.0 
FRB 1203  1286.9  35   1201.9  1.436     9.8    2.0 
FRB 1204   412.4  35    327.4  0.064    10.6    4.0 
FRB 1205   426.0  35    341.0  0.231    33.5    1.0 
FRB 1206   910.0  35    825.0  0.772    18.3    2.0 
FRB 1207   815.5  35    730.5  0.804    10.4    4.0 
FRB 1208   359.0  35    274.0  0.181    30.8    3.0 
FRB 1209   998.6  35    913.6  0.889    11.0    1.0 
FRB 1210   606.3  35    521.3  0.139    13.2    4.0 
FRB 1211   386.1  35    301.1  0.324    33.7    4.0 
FRB 1212   790.4  35    705.4  0.882    12.4    2.0 
FRB 1213   404.7  35    319.7  0.052    10.2    1.0 
FRB 1214   301.5  35    216.5  0.135    14.2    2.0 
FRB 1215   374.1  35    289.1  0.070    13.4    1.0 
FRB 1216  1245.7  35   1160.7  1.207    14.2    3.0 
FRB 1217   628.5  35    543.5  0.468    34.3    4.0 
FRB 1218   183.6  35     98.6  0.051    10.6    3.0 
FRB 1219   558.8  35    473.8  0.565    15.7    4.0 
FRB 1220   147.1  35     62.1  0.038    10.1    4.0 
FRB 1221   428.7  35    343.7  0.507    30.2    2.0 
FRB 1222   393.8  35    308.8  0.072   119.7    3.0 
FRB 1223  1412.1  35   1327.1  1.670    11.7    1.0 
FRB 1224   588.9  35    503.9  0.238    76.8    3.0 
FRB 1225   658.0  35    573.0  0.558    15.5    2.0 
FRB 1226  1046.1  35    961.1  1.060    11.0    2.0 
FRB 1227   350.4  35    265.4  0.092    17.8    3.0 
FRB 1228   272.7  35    187.7  0.017   105.7    1.0 
FRB 1229  1262.1  35   1177.1  1.121    18.0    2.0 
FRB 1230   573.4  35    488.4  0.623    23.4    4.0 
FRB 1231   862.2  35    777.2  0.521    16.4    1.0 
FRB 1232   450.1  35    365.1  0.476    34.2    3.0 
FRB 1233  1311.0  35   1226.0  0.453    20.5    1.0 
FRB 1234   382.6  35    297.6  0.206    68.3    2.0 
FRB 1235   330.5  35    245.5  0.184    12.2    4.0 
FRB 1236   383.2  35    298.2  0.064    11.7    2.0 
FRB 1237   422.7  35    337.7  0.073    38.7    2.0 
FRB 1238   409.0  35    324.0  0.132    12.5    2.0 
FRB 1239   336.4  35    251.4  0.032    11.1    3.0 
FRB 1240   375.5  35    290.5  0.054    17.0    3.0 
FRB 1241   561.3  35    476.3  0.646    11.5    0.0 
FRB 1242   161.1  35     76.1  0.100    45.0    3.0 
FRB 1243   817.1  35    732.1  0.811    11.7    3.0 
FRB 1244   723.7  35    638.7  0.010    20.9    2.0 
FRB 1245   983.8  35    898.8  0.497    11.7    3.0 
FRB 1246  1070.9  35    985.9  0.074    15.6    1.0 
FRB 1247   798.3  35    713.3  0.874    23.8    3.0 
FRB 1248   515.0  35    430.0  0.512    18.3    1.0 
FRB 1249   323.2  35    238.2  0.262    22.0    1.0 
FRB 1250   602.9  35    517.9  0.390    12.0    4.0 
FRB 1251  1932.6  35   1847.6  0.674    10.8    2.0 
FRB 1252   342.4  35    257.4  0.219    11.6    1.0 
FRB 1253   392.6  35    307.6  0.358    22.1    2.0 
FRB 1254   517.3  35    432.3  0.575    21.2    2.0 
FRB 1255  1437.0  35   1352.0  1.514    10.9    2.0 
FRB 1256   521.2  35    436.2  0.436    53.0    1.0 
FRB 1257   557.4  35    472.4  0.589    11.4    2.0 
FRB 1258   570.4  35    485.4  0.428    11.0    2.0 
FRB 1259   583.6  35    498.6  0.240    19.7    4.0 
FRB 1260   281.0  35    196.0  0.072     9.9    2.0 
FRB 1261   821.3  35    736.3  0.985    20.4    2.0 
FRB 1262   807.2  35    722.2  0.646     9.7    3.0 
FRB 1263   205.2  35    120.2  0.205   301.2    2.0 
FRB 1264  1069.6  35    984.6  1.278    13.2    3.0 
FRB 1265   687.6  35    602.6  0.403    13.4    2.0 
FRB 1266   309.2  35    224.2  0.064    18.7    2.0 
FRB 1267   599.2  35    514.2  0.600    12.1    0.0 
FRB 1268   537.7  35    452.7  0.456    11.1    2.0 
FRB 1269   618.0  35    533.0  0.825    10.6    3.0 
FRB 1270   887.1  35    802.1  0.836    11.2    2.0 
FRB 1271  1125.9  35   1040.9  1.547    10.3    3.0 
FRB 1272   312.4  35    227.4  0.183    55.9    1.0 
FRB 1273   429.1  35    344.1  0.299    11.2    2.0 
FRB 1274   737.3  35    652.3  0.209    87.3    1.0 
FRB 1275   360.0  35    275.0  0.376    18.9    3.0 
FRB 1276  1232.6  35   1147.6  1.280    10.3    2.0 
FRB 1277   608.9  35    523.9  0.380    16.2    2.0 
FRB 1278   490.6  35    405.6  0.289    43.7    2.0 
FRB 1279   631.9  35    546.9  0.792    26.3    1.0 
FRB 1280  1077.6  35    992.6  1.380    11.0    3.0 
FRB 1281   453.0  35    368.0  0.123    11.4    1.0 
FRB 1282   379.9  35    294.9  0.405    28.6    3.0 
FRB 1283   332.4  35    247.4  0.022    23.1    4.0 
FRB 1284   377.7  35    292.7  0.180    10.5    3.0 
FRB 1285  1139.3  35   1054.3  0.833    16.5    2.0 
FRB 1286   444.4  35    359.4  0.266    20.1    4.0 
FRB 1287   771.6  35    686.6  0.859    11.1    0.0 
FRB 1288   158.0  35     73.0  0.128    10.1    3.0 
FRB 1289   830.2  35    745.2  0.982    10.2    2.0 
FRB 1290   546.4  35    461.4  0.447     9.6    2.0 
FRB 1291   450.4  35    365.4  0.059    99.1    2.0 
FRB 1292   424.1  35    339.1  0.120    10.2    2.0 
FRB 1293   251.4  35    166.4  0.126    13.6    3.0 
FRB 1294  3223.3  35   3138.3  0.406    24.2    0.0 
FRB 1295   298.2  35    213.2  0.095   712.6    4.0 
FRB 1296   707.8  35    622.8  0.573    10.9    3.0 
FRB 1297   778.6  35    693.6  0.598    10.0    2.0 
FRB 1298   848.7  35    763.7  0.966    19.6    2.0 
FRB 1299   467.2  35    382.2  0.443    31.8    3.0 
FRB 1300   540.7  35    455.7  0.483    53.5    2.0 
FRB 1301   505.3  35    420.3  0.571    17.9    2.0 
FRB 1302   259.5  35    174.5  0.157    13.2    2.0 
FRB 1303   465.8  35    380.8  0.337    12.7    2.0 
FRB 1304  1344.6  35   1259.6  0.354    13.7    3.0 
FRB 1305  1117.0  35   1032.0  0.913    10.6    3.0 
FRB 1306   237.3  35    152.3  0.019    12.1    1.0 
FRB 1307  1027.4  35    942.4  1.030    11.1    3.0 
FRB 1308   330.9  35    245.9  0.198    17.0    4.0 
FRB 1309   501.9  35    416.9  0.374    25.8    4.0 
FRB 1310   311.4  35    226.4  0.111   113.1    3.0 
FRB 1311  1652.7  35   1567.7  1.416     9.8    3.0 
FRB 1312  1045.8  35    960.8  1.225    14.5    2.0 
FRB 1313   253.3  35    168.3  0.204    19.1    1.0 
FRB 1314   267.9  35    182.9  0.112    11.2    3.0 
FRB 1315   320.6  35    235.6  0.000    15.7    2.0 
FRB 1316   385.9  35    300.9  0.364    27.7    2.0 
FRB 1317  1481.6  35   1396.6  0.913    24.7    2.0 
FRB 1318   588.7  35    503.7  0.303    45.0    0.0 
FRB 1319   874.8  35    789.8  0.758    16.8    1.0 
FRB 1320   192.3  35    107.3  0.019    10.9    2.0 
FRB 1321   429.3  35    344.3  0.406    20.4    1.0 
FRB 1322   198.9  35    113.9  0.010    64.2    3.0 
FRB 1323   723.4  35    638.4  0.738    11.9    2.0 
FRB 1324   970.9  35    885.9  0.378    11.8    4.0 
FRB 1325   361.0  35    276.0  0.161    55.8    2.0 
FRB 1326  1297.3  35   1212.3  1.058    10.7    4.0 
FRB 1327   172.9  35     87.9  0.026    49.7    2.0 
FRB 1328   552.2  35    467.2  0.687    28.7    2.0 
FRB 1329   423.5  35    338.5  0.111    15.6    3.0 
FRB 1330   722.3  35    637.3  0.361    10.4    4.0 
FRB 1331  1174.5  35   1089.5  0.579    31.2    3.0 
FRB 1332  1450.9  35   1365.9  1.218    12.3    3.0 
FRB 1333   959.6  35    874.6  1.130    15.5    0.0 
FRB 1334   807.9  35    722.9  0.802    25.6    3.0 
FRB 1335   491.9  35    406.9  0.239    18.7    1.0 
FRB 1336   613.0  35    528.0  0.295    13.2    3.0 
FRB 1337   438.3  35    353.3  0.192    20.1    1.0 
FRB 1338  2066.6  35   1981.6  0.133    19.3    2.0 
FRB 1339   293.1  35    208.1  0.198    17.2    2.0 
FRB 1340  1193.3  35   1108.3  1.002    12.5    1.0 
FRB 1341   953.1  35    868.1  0.404    32.2    2.0 
FRB 1342   717.3  35    632.3  0.882    30.7    1.0 
FRB 1343   180.7  35     95.7  0.081    47.0    3.0 
FRB 1344   291.5  35    206.5  0.215    10.5    2.0 
FRB 1345   294.4  35    209.4  0.159    19.3    1.0 
FRB 1346   319.6  35    234.6  0.230    37.0    3.0 
FRB 1347   299.8  35    214.8  0.290    23.2    3.0 
FRB 1348   777.2  35    692.2  0.743    25.9    3.0 
FRB 1349   427.7  35    342.7  0.474    19.3    4.0 
FRB 1350   850.0  35    765.0  0.962     9.8    2.0 
FRB 1351   998.3  35    913.3  0.752    12.1    3.0 
FRB 1352   897.9  35    812.9  0.914    10.6    2.0 
FRB 1353  1112.4  35   1027.4  1.331     9.8    2.0 
FRB 1354   727.2  35    642.2  0.979    12.4    4.0 
FRB 1355   851.9  35    766.9  0.695    35.6    3.0 
FRB 1356   251.9  35    166.9  0.097    63.9    2.0 
FRB 1357   277.6  35    192.6  0.192    14.6    1.0 
FRB 1358   632.7  35    547.7  0.421    14.4    5.0 
FRB 1359   831.7  35    746.7  0.935    28.7    1.0 
FRB 1360   681.6  35    596.6  0.316    42.0    2.0 
FRB 1361   328.9  35    243.9  0.045    13.6    3.0 
FRB 1362   761.3  35    676.3  0.557    27.1    2.0 
FRB 1363   543.2  35    458.2  0.544     9.6    1.0 
FRB 1364   681.8  35    596.8  0.918    12.5    2.0 
FRB 1365   749.1  35    664.1  0.415    22.9    2.0 
FRB 1366   740.8  35    655.8  0.548    25.7    2.0 
FRB 1367   201.8  35    116.8  0.169    25.8    1.0 
FRB 1368   365.6  35    280.6  0.243    10.4    4.0 
FRB 1369   387.0  35    302.0  0.276    56.3    2.0 
