BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 479   525.2  35    440.2  0.110    45.7    2.0
FRB 480   632.5  35    547.5  0.462    12.3    2.0
FRB 481  1098.8  35   1013.8  0.096    10.6    2.0
FRB 482   619.8  35    534.8  0.643    14.2    2.0
FRB 483   267.0  35    182.0  0.245    31.0    2.0
FRB 484   993.6  35    908.6  1.208    18.0    2.0
FRB 485   513.3  35    428.3  0.158    34.7    0.0
FRB 486   373.4  35    288.4  0.131    37.2    3.0
FRB 487   165.8  35     80.8  0.044    38.9    1.0
FRB 488   161.4  35     76.4  0.004    11.6    1.0
FRB 489  1008.0  35    923.0  1.122     9.7    3.0
FRB 490   684.9  35    599.9  0.008    26.5    2.0
FRB 491   266.8  35    181.8  0.136    60.0    1.0
FRB 492   524.3  35    439.3  0.229    17.4    1.0
FRB 493   692.8  35    607.8  0.638    22.0    4.0
FRB 494   757.5  35    672.5  0.237    10.0    2.0
FRB 495   771.2  35    686.2  0.233    89.9    2.0
FRB 496   575.7  35    490.7  0.544    19.6    2.0
FRB 497   718.7  35    633.7  1.020    16.5    3.0
FRB 498   570.5  35    485.5  0.794    11.0    2.0
FRB 499   522.8  35    437.8  0.715    17.9    3.0
FRB 500   873.0  35    788.0  0.884    13.6    2.0
FRB 501  1463.7  35   1378.7  0.811    11.4    3.0
FRB 502   290.8  35    205.8  0.320    15.6    1.0
FRB 503   536.0  35    451.0  0.306    11.4    3.0
FRB 504   730.9  35    645.9  0.953    12.7    1.0
FRB 505   383.3  35    298.3  0.446    11.3    3.0
FRB 506   917.8  35    832.8  0.307    12.7    4.0
FRB 507   278.9  35    193.9  0.161    35.7    3.0
FRB 508   433.1  35    348.1  0.318    13.6    3.0
FRB 509   157.2  35     72.2  0.053    40.5    4.0
FRB 510   562.5  35    477.5  0.378    44.8    5.0
FRB 511   494.9  35    409.9  0.386    26.9    2.0
FRB 512   648.8  35    563.8  0.287    11.6    2.0
FRB 513   842.8  35    757.8  1.202    20.3    1.0
FRB 514  1410.5  35   1325.5  0.977    13.7    3.0
FRB 515   718.6  35    633.6  0.159    10.3    4.0
FRB 516   278.6  35    193.6  0.275    17.7    2.0
FRB 517   564.1  35    479.1  0.734    11.4    2.0
FRB 518   602.5  35    517.5  0.746    11.4    3.0
FRB 519   418.7  35    333.7  0.232    10.5    3.0
FRB 520   414.5  35    329.5  0.070    49.0    3.0
FRB 521   247.1  35    162.1  0.062    33.5    2.0
FRB 522   548.2  35    463.2  0.785    11.4    2.0
FRB 523   460.7  35    375.7  0.058    11.1    1.0
FRB 524   305.3  35    220.3  0.349    11.0    4.0
FRB 525   785.8  35    700.8  0.274    18.5    2.0
FRB 526   666.4  35    581.4  0.531    10.7    2.0
FRB 527   634.3  35    549.3  0.587     9.6    1.0
FRB 528   170.7  35     85.7  0.037    34.5    1.0
FRB 529   344.2  35    259.2  0.240    14.0    3.0
FRB 530   631.7  35    546.7  0.315    71.5    4.0
FRB 531   211.9  35    126.9  0.164    86.4    1.0
FRB 532   218.5  35    133.5  0.110    13.4    1.0
FRB 533   411.5  35    326.5  0.502    51.7    2.0
FRB 534   694.5  35    609.5  0.981    11.3    0.0
FRB 535   842.3  35    757.3  0.296    94.5    1.0
FRB 536   660.4  35    575.4  0.785    17.4    1.0
FRB 537   502.2  35    417.2  0.655    20.5    2.0
FRB 538   675.4  35    590.4  0.056    21.1    1.0
FRB 539  1015.8  35    930.8  1.432    12.7    2.0
FRB 540   563.9  35    478.9  0.533     9.7    3.0
FRB 541  1222.8  35   1137.8  1.415    10.3    3.0
FRB 542   701.0  35    616.0  0.241    11.7    4.0
FRB 543   497.6  35    412.6  0.648     9.9    3.0
FRB 544   278.5  35    193.5  0.129    43.9    2.0
FRB 545  1211.2  35   1126.2  1.244    14.4    2.0
FRB 546   480.3  35    395.3  0.466    10.0    2.0
FRB 547   661.5  35    576.5  0.507    39.5    2.0
FRB 548   707.5  35    622.5  0.562    22.6    3.0
FRB 549   234.2  35    149.2  0.106    22.6    2.0
FRB 550   438.4  35    353.4  0.474    12.9    1.0
FRB 551   473.5  35    388.5  0.218    13.4    1.0
FRB 552  1638.0  35   1553.0  0.504    14.0    4.0
FRB 553   516.3  35    431.3  0.308    21.0    2.0
FRB 554   997.1  35    912.1  1.074    11.5    3.0
FRB 555   217.9  35    132.9  0.205   115.4    3.0
FRB 556   521.3  35    436.3  0.461    10.8    4.0
FRB 557   559.9  35    474.9  0.753    16.5    2.0
FRB 558   300.9  35    215.9  0.013     9.9    2.0
FRB 559   497.4  35    412.4  0.247    12.3    2.0
FRB 560   426.5  35    341.5  0.375    14.6    4.0
FRB 561   600.6  35    515.6  0.488    19.7    2.0
FRB 562  1256.9  35   1171.9  0.432   144.5    1.0
FRB 563   853.0  35    768.0  1.034    10.6    3.0
FRB 564   458.2  35    373.2  0.655    10.8    2.0
FRB 565   389.2  35    304.2  0.072    45.8    3.0
FRB 566   731.7  35    646.7  0.591    15.3    2.0
FRB 567   973.7  35    888.7  1.132    18.9    2.0
FRB 568   386.2  35    301.2  0.140    22.2    3.0
FRB 569   577.4  35    492.4  0.610    27.0    1.0
FRB 570   311.3  35    226.3  0.331    14.7    2.0
FRB 571   507.8  35    422.8  0.455    24.3    5.0
FRB 572   805.3  35    720.3  0.942    29.6    1.0
FRB 573   683.1  35    598.1  0.781    12.1    3.0
FRB 574   440.8  35    355.8  0.136    12.3    3.0
FRB 575   217.2  35    132.2  0.214    29.2    2.0
FRB 576  1092.7  35   1007.7  0.840    10.3    3.0
FRB 577   802.2  35    717.2  0.595    14.1    2.0
FRB 578   550.2  35    465.2  0.423    16.0    2.0
FRB 579   774.0  35    689.0  0.683    11.0    2.0
FRB 580   654.4  35    569.4  0.259    66.5    2.0
FRB 581  1560.0  35   1475.0  0.532    19.8    4.0
FRB 582   312.4  35    227.4  0.070    49.4    1.0
FRB 583  1011.4  35    926.4  1.363    10.5    1.0
FRB 584   366.1  35    281.1  0.213    11.2    4.0
FRB 585   665.4  35    580.4  0.598    11.9    1.0
FRB 586   708.0  35    623.0  0.963     9.8    1.0
FRB 587   613.9  35    528.9  0.677    19.4    2.0
FRB 588   522.9  35    437.9  0.400    21.5    1.0
FRB 589   280.7  35    195.7  0.186    17.7    5.0
FRB 590  1218.5  35   1133.5  0.932    11.3    3.0
FRB 591   429.3  35    344.3  0.306    11.9    2.0
FRB 592  1047.2  35    962.2  1.277    12.0    2.0
FRB 593   626.5  35    541.5  0.425    46.6    3.0
FRB 594   349.0  35    264.0  0.176    21.4    2.0
FRB 595   361.5  35    276.5  0.367    14.1    2.0
FRB 596   118.3  35     33.3  0.031    12.5    4.0
FRB 597  1380.2  35   1295.2  0.016    14.2    1.0
FRB 598   415.1  35    330.1  0.167    49.7    2.0
FRB 599   347.3  35    262.3  0.274     9.6    2.0
FRB 600   731.0  35    646.0  0.544    13.5    2.0
FRB 601  1047.0  35    962.0  1.249    23.9    2.0
FRB 602   407.9  35    322.9  0.575    12.9    4.0
FRB 603   637.1  35    552.1  0.299    11.4    3.0
FRB 604   584.6  35    499.6  0.564    31.2    1.0
FRB 605   402.0  35    317.0  0.248    12.4    4.0
FRB 606  1370.7  35   1285.7  0.120    17.3    3.0
FRB 607   367.0  35    282.0  0.350    51.4    3.0
FRB 608   259.1  35    174.1  0.066   117.0    3.0
FRB 609   869.6  35    784.6  0.419    24.8    5.0
FRB 610   622.7  35    537.7  0.824    10.7    2.0
FRB 611   533.7  35    448.7  0.615    12.3    4.0
FRB 612   651.1  35    566.1  0.261    13.7    3.0
FRB 613   642.9  35    557.9  0.168    10.5    4.0
FRB 614   224.4  35    139.4  0.040    16.5    3.0
FRB 615   479.2  35    394.2  0.474    16.5    2.0
FRB 616   188.8  35    103.8  0.119    11.2    1.0
FRB 617   878.8  35    793.8  1.048    10.1    2.0
FRB 618   299.8  35    214.8  0.245    14.9    3.0
FRB 619   291.4  35    206.4  0.112    60.3    2.0
FRB 620   603.8  35    518.8  0.529    41.1    0.0
FRB 621   340.3  35    255.3  0.290    14.3    3.0
FRB 622   512.0  35    427.0  0.318    10.4    0.0
FRB 623   692.3  35    607.3  0.528    58.6    2.0
FRB 624   699.7  35    614.7  0.809    15.0    2.0
FRB 625   672.0  35    587.0  0.305    12.1    0.0
FRB 626   406.4  35    321.4  0.409    22.3    4.0
FRB 627  1399.1  35   1314.1  0.120    12.3    3.0
FRB 628   882.2  35    797.2  0.559    13.1    3.0
FRB 629   202.7  35    117.7  0.022    26.3    0.0
FRB 630   229.2  35    144.2  0.174    10.1    3.0
FRB 631   348.7  35    263.7  0.074    13.4    2.0
FRB 632   614.8  35    529.8  0.620    12.3    2.0
FRB 633   215.6  35    130.6  0.097    98.3    1.0
FRB 634   576.9  35    491.9  0.587     9.9    2.0
FRB 635   735.5  35    650.5  0.965    15.0    4.0
FRB 636   623.7  35    538.7  0.537    10.5    3.0
FRB 637   653.3  35    568.3  0.136    12.4    2.0
FRB 638   916.7  35    831.7  0.496    29.9    2.0
FRB 639   438.6  35    353.6  0.154    23.6    3.0
FRB 640   751.4  35    666.4  0.688    69.5    3.0
FRB 641   498.0  35    413.0  0.315    36.4    3.0
FRB 642   707.2  35    622.2  0.810    10.7    2.0
FRB 643   471.5  35    386.5  0.246    13.0    3.0
FRB 644   397.9  35    312.9  0.243    24.1    3.0
FRB 645   856.6  35    771.6  0.640    13.7    3.0
FRB 646   706.8  35    621.8  0.245    20.3    5.0
FRB 647   489.3  35    404.3  0.033    20.4    1.0
FRB 648   630.3  35    545.3  0.713    13.8    3.0
FRB 649  1100.1  35   1015.1  0.532    32.0    2.0
FRB 650  1476.7  35   1391.7  0.408    29.5    3.0
FRB 651   925.5  35    840.5  0.514    15.4    5.0
FRB 652  1121.5  35   1036.5  1.008    16.2    2.0
FRB 653   408.4  35    323.4  0.406    19.5    1.0
FRB 654   321.8  35    236.8  0.285    27.6    3.0
FRB 655   561.9  35    476.9  0.504    15.9    2.0
FRB 656   279.0  35    194.0  0.102    10.0    4.0
FRB 657   489.5  35    404.5  0.027    32.8    3.0
FRB 658   954.4  35    869.4  1.098    34.6    2.0
FRB 659   548.2  35    463.2  0.187    25.5    2.0
FRB 660  1563.5  35   1478.5  0.590    24.3    4.0
FRB 661   402.3  35    317.3  0.390    44.7    4.0
FRB 662   376.5  35    291.5  0.294    88.7    3.0
FRB 663   923.2  35    838.2  0.731    16.6    1.0
FRB 664   368.1  35    283.1  0.139    20.3    2.0
FRB 665   399.4  35    314.4  0.259    15.6    3.0
FRB 666  1065.8  35    980.8  1.473    15.2    1.0
FRB 667   333.5  35    248.5  0.240    48.5    3.0
FRB 668   505.1  35    420.1  0.649    12.4    2.0
FRB 669   523.1  35    438.1  0.501   101.7    1.0
FRB 670  1322.0  35   1237.0  1.746     9.7    1.0
FRB 671   726.7  35    641.7  0.324    10.3    2.0
FRB 672   470.1  35    385.1  0.659    51.0    1.0
FRB 673  1004.5  35    919.5  0.083    16.4    4.0
FRB 674   272.1  35    187.1  0.343    11.9    1.0
FRB 675  1258.7  35   1173.7  1.530    15.4    2.0
FRB 676   810.9  35    725.9  0.556    11.9    4.0
FRB 677   716.9  35    631.9  0.520     9.9    2.0
FRB 678   902.8  35    817.8  1.114    23.8    0.0
FRB 679   774.6  35    689.6  0.780    15.8    4.0
FRB 680  1368.9  35   1283.9  0.472    45.4    2.0
FRB 681   418.9  35    333.9  0.264    10.8    2.0
FRB 682   699.8  35    614.8  0.340    36.0    2.0
FRB 683   727.5  35    642.5  1.084    22.7    1.0
FRB 684   885.4  35    800.4  0.454    10.7    1.0
FRB 685   439.7  35    354.7  0.105   303.5    3.0
FRB 686   155.8  35     70.8  0.125    27.2    1.0
FRB 687   513.8  35    428.8  0.320    28.8    1.0
FRB 688   918.9  35    833.9  1.236    10.0    2.0
FRB 689   587.0  35    502.0  0.229    11.4    4.0
FRB 690   829.3  35    744.3  0.748     9.5    4.0
FRB 691   242.2  35    157.2  0.122    23.1    4.0
FRB 692   933.7  35    848.7  0.785    21.8    2.0
FRB 693   841.7  35    756.7  0.457    27.1    2.0
FRB 694   149.6  35     64.6  0.023    11.4    2.0
FRB 695   605.4  35    520.4  0.435    55.9    3.0
FRB 696   640.5  35    555.5  0.495    23.8    3.0
FRB 697   564.5  35    479.5  0.679    10.8    0.0
FRB 698   355.2  35    270.2  0.301    10.4    3.0
FRB 699   695.0  35    610.0  0.859    22.5    3.0
FRB 700  1087.6  35   1002.6  0.420    51.3    1.0
FRB 701   188.8  35    103.8  0.012    14.1    3.0
FRB 702   600.0  35    515.0  0.709    24.0    1.0
FRB 703   160.8  35     75.8  0.020    36.4    1.0
FRB 704   460.6  35    375.6  0.215    14.9    2.0
FRB 705   851.6  35    766.6  1.014     9.7    1.0
FRB 706  1082.6  35    997.6  1.316    14.6    3.0
FRB 707   548.9  35    463.9  0.242    15.2    3.0
FRB 708   537.9  35    452.9  0.711    10.0    2.0
FRB 709   497.1  35    412.1  0.262    13.1    3.0
FRB 710   305.4  35    220.4  0.069    14.6    3.0
FRB 711   800.6  35    715.6  0.575    10.7    3.0
FRB 712   356.1  35    271.1  0.169    14.5    3.0
FRB 713   302.2  35    217.2  0.143    15.9    1.0
FRB 714  1221.7  35   1136.7  1.456    13.0    2.0
FRB 715   126.7  35     41.7  0.021    10.2    1.0
FRB 716   680.8  35    595.8  0.838    35.6    2.0
FRB 717   785.8  35    700.8  0.820    11.3    1.0
FRB 718   226.5  35    141.5  0.057    28.0    1.0
FRB 719  1051.4  35    966.4  0.815    12.6    3.0
FRB 720   644.0  35    559.0  0.857    11.0    1.0
FRB 721   156.8  35     71.8  0.036     9.5    1.0
FRB 722  1001.0  35    916.0  0.423    22.4    3.0
FRB 723   731.7  35    646.7  0.721    99.8    2.0
FRB 724   447.6  35    362.6  0.015    75.8    4.0
FRB 725   761.1  35    676.1  0.497    44.1    2.0
FRB 726   276.1  35    191.1  0.153    30.1    1.0
FRB 727   421.0  35    336.0  0.424    20.8    3.0
FRB 728   840.4  35    755.4  1.051    18.8    2.0
FRB 729   854.7  35    769.7  0.981    15.6    2.0
FRB 730   506.8  35    421.8  0.567    11.4    3.0
FRB 731   342.6  35    257.6  0.187    11.6    3.0
FRB 732   419.8  35    334.8  0.256    16.6    3.0
FRB 733   435.9  35    350.9  0.419    11.1    4.0
FRB 734   617.9  35    532.9  0.271    19.9    2.0
FRB 735   905.3  35    820.3  0.651    12.7    4.0
FRB 736  1100.8  35   1015.8  0.840    11.8    4.0
FRB 737   189.4  35    104.4  0.020   294.6    5.0
FRB 738   412.1  35    327.1  0.284     9.6    3.0
FRB 739   466.7  35    381.7  0.514    23.0    2.0
FRB 740   445.0  35    360.0  0.074    17.0    2.0
FRB 741   264.3  35    179.3  0.120    21.8    4.0
FRB 742   200.0  35    115.0  0.104    23.3    4.0
FRB 743   600.2  35    515.2  0.210    11.4    2.0
FRB 744   867.3  35    782.3  0.639    27.1    4.0
FRB 745   617.6  35    532.6  0.772    15.7    3.0
FRB 746   842.8  35    757.8  0.640    14.4    3.0
FRB 747   569.7  35    484.7  0.082    14.4    2.0
FRB 748   833.3  35    748.3  0.558    11.7    3.0
FRB 749   160.8  35     75.8  0.108    27.4    4.0
FRB 750   271.5  35    186.5  0.030    10.6    4.0
FRB 751   549.0  35    464.0  0.770   136.9    2.0
FRB 752   391.9  35    306.9  0.293    42.2    3.0
FRB 753   308.2  35    223.2  0.015    15.2    3.0
FRB 754   735.0  35    650.0  0.891    45.7    2.0
FRB 755   937.2  35    852.2  0.911    12.6    3.0
FRB 756   137.2  35     52.2  0.043    10.5    2.0
FRB 757   376.7  35    291.7  0.469    20.8    1.0
FRB 758   313.4  35    228.4  0.243    14.3    2.0
FRB 759   177.7  35     92.7  0.069    11.1    3.0
FRB 760   430.0  35    345.0  0.285    10.5    2.0
FRB 761   828.7  35    743.7  0.712    15.7    3.0
FRB 762   696.5  35    611.5  0.753    10.4    2.0
FRB 763   898.8  35    813.8  1.029    31.8    1.0
FRB 764  1350.9  35   1265.9  1.959    25.7    1.0
FRB 765   494.8  35    409.8  0.519    18.9    1.0
FRB 766   898.3  35    813.3  0.378    16.4    4.0
FRB 767   711.5  35    626.5  0.763    20.2    2.0
FRB 768   555.5  35    470.5  0.554    11.4    3.0
FRB 769   605.4  35    520.4  0.396    14.2    1.0
FRB 770   343.9  35    258.9  0.395    63.0    2.0
FRB 771   466.4  35    381.4  0.420    10.3    1.0
FRB 772   262.4  35    177.4  0.114    23.4    3.0
FRB 773   206.9  35    121.9  0.005     9.7    1.0
FRB 774  4823.2  35   4738.2  0.272    19.8    2.0
FRB 775   312.5  35    227.5  0.205    71.9    2.0
FRB 776   399.3  35    314.3  0.156    13.2    2.0
FRB 777   812.4  35    727.4  0.919    15.3    3.0
FRB 778  1021.8  35    936.8  0.804    12.8    2.0
FRB 779   872.6  35    787.6  0.038    16.3    4.0
FRB 780   289.6  35    204.6  0.252   162.0    1.0
FRB 781   226.6  35    141.6  0.193   109.3    2.0
FRB 782   905.4  35    820.4  1.286    15.0    3.0
FRB 783   381.3  35    296.3  0.371    55.8    3.0
FRB 784   816.4  35    731.4  0.452    11.5    2.0
FRB 785   553.5  35    468.5  0.499    13.0    3.0
FRB 786  1018.1  35    933.1  1.108    14.2    2.0
FRB 787   933.5  35    848.5  0.165    10.6    2.0
FRB 788   169.0  35     84.0  0.118   101.7    0.0
FRB 789   515.2  35    430.2  0.581    17.2    3.0
FRB 790   183.1  35     98.1  0.051    25.6    2.0
FRB 791   961.3  35    876.3  1.093    21.7    3.0
FRB 792   839.2  35    754.2  0.877    12.4    1.0
FRB 793   839.5  35    754.5  1.080    16.3    2.0
FRB 794   483.0  35    398.0  0.492    18.1    1.0
FRB 795   513.1  35    428.1  0.442   269.8    2.0
FRB 796   325.2  35    240.2  0.196    13.0    3.0
FRB 797  1145.6  35   1060.6  1.188    18.0    2.0
FRB 798   936.2  35    851.2  0.618    12.4    2.0
FRB 799   670.9  35    585.9  0.109    13.5    3.0
FRB 800   225.4  35    140.4  0.169    10.4    1.0
FRB 801   597.0  35    512.0  0.593    22.5    2.0
FRB 802   764.8  35    679.8  0.757    15.2    2.0
FRB 803   452.5  35    367.5  0.316    30.7    4.0
FRB 804   236.0  35    151.0  0.103    15.7    3.0
FRB 805   571.9  35    486.9  0.483    13.1    3.0
FRB 806   642.6  35    557.6  0.612    15.2    1.0
FRB 807   654.3  35    569.3  0.239    13.2    2.0
FRB 808   683.4  35    598.4  0.545    12.0    2.0
FRB 809   422.6  35    337.6  0.178    23.3    1.0
FRB 810   362.7  35    277.7  0.020    17.2    1.0
FRB 811   772.0  35    687.0  0.804    10.5    4.0
FRB 812   301.9  35    216.9  0.256    10.0    0.0
FRB 813   556.3  35    471.3  0.811    22.4    2.0
FRB 814   300.1  35    215.1  0.053    37.3    2.0
FRB 815   699.3  35    614.3  0.775    15.9    3.0
FRB 816   409.8  35    324.8  0.298    10.9    1.0
FRB 817   825.4  35    740.4  1.163    14.7    3.0
FRB 818  1024.1  35    939.1  1.117    14.9    2.0
FRB 819   258.2  35    173.2  0.007    13.1    2.0
FRB 820  1082.2  35    997.2  0.752    16.3    2.0
FRB 821   465.7  35    380.7  0.447    16.8    3.0
FRB 822   691.2  35    606.2  0.712    15.1    0.0
FRB 823   623.4  35    538.4  0.344    24.5    3.0
FRB 824   424.3  35    339.3  0.367    13.0    3.0
FRB 825  1162.3  35   1077.3  0.133    46.7    0.0
FRB 826   274.3  35    189.3  0.283    36.9    4.0
FRB 827   251.3  35    166.3  0.219    64.4    3.0
FRB 828   682.5  35    597.5  0.916    14.3    3.0
FRB 829   315.5  35    230.5  0.140    18.4    2.0
FRB 830   198.1  35    113.1  0.117    26.1    5.0
FRB 831  1220.9  35   1135.9  1.308    13.0    2.0
FRB 832   243.8  35    158.8  0.109    19.7    1.0
FRB 833   859.3  35    774.3  1.119    14.1    3.0
FRB 834   527.7  35    442.7  0.520    12.4    1.0
FRB 835  1471.6  35   1386.6  1.018    10.5    2.0
FRB 836   261.0  35    176.0  0.091    26.9    1.0
FRB 837   857.6  35    772.6  0.675    43.5    4.0
FRB 838   890.4  35    805.4  0.187     9.8    2.0
FRB 839   279.2  35    194.2  0.176    10.6    4.0
FRB 840  1907.7  35   1822.7  0.503     9.5    3.0
FRB 841   404.3  35    319.3  0.420    20.6    3.0
FRB 842   550.9  35    465.9  0.698    19.4    2.0
FRB 843   682.9  35    597.9  0.739    11.1    3.0
FRB 844   204.6  35    119.6  0.042    42.8    2.0
FRB 845   813.0  35    728.0  0.051    14.3    4.0
FRB 846   196.9  35    111.9  0.101    91.0    3.0
FRB 847   341.0  35    256.0  0.278    31.5    3.0
FRB 848   717.4  35    632.4  1.038    25.0    3.0
FRB 849  1084.5  35    999.5  1.229    16.2    3.0
FRB 850   455.2  35    370.2  0.496     9.5    1.0
FRB 851   556.8  35    471.8  0.609    25.0    3.0
FRB 852   622.3  35    537.3  0.051    26.8    2.0
FRB 853  1247.7  35   1162.7  1.366    18.2    2.0
FRB 854   136.4  35     51.4  0.003    10.2    1.0
FRB 855   366.9  35    281.9  0.019    23.2    2.0
FRB 856   540.9  35    455.9  0.103     9.8    2.0
FRB 857   146.7  35     61.7  0.087    15.1    2.0
FRB 858   713.5  35    628.5  0.715    19.2    4.0
FRB 859   153.2  35     68.2  0.072    13.4    3.0
FRB 860   225.5  35    140.5  0.164    11.6    3.0
FRB 861   273.6  35    188.6  0.062    81.6    4.0
FRB 862   722.4  35    637.4  0.730    22.0    3.0
FRB 863  1429.8  35   1344.8  0.622    12.9    3.0
FRB 864  1906.8  35   1821.8  0.642     9.5    3.0
FRB 865  1384.2  35   1299.2  1.695     9.7    1.0
FRB 866   299.5  35    214.5  0.247    24.9    3.0
FRB 867   539.1  35    454.1  0.176    89.2    3.0
FRB 868   521.5  35    436.5  0.747   121.4    2.0
FRB 869   892.7  35    807.7  1.182    21.3    0.0
FRB 870   748.3  35    663.3  0.265    19.5    2.0
FRB 871   510.7  35    425.7  0.098    11.2    1.0
FRB 872   897.3  35    812.3  0.930    11.7    1.0
FRB 873  1018.5  35    933.5  0.673    16.2    2.0
FRB 874   891.5  35    806.5  1.184    31.4    3.0
FRB 875   670.6  35    585.6  0.088    11.4    1.0
FRB 876   234.8  35    149.8  0.263    27.8    3.0
FRB 877   341.5  35    256.5  0.206    18.7    2.0
FRB 878   847.8  35    762.8  1.086    15.9    2.0
FRB 879   731.6  35    646.6  0.812    14.3    3.0
FRB 880   326.0  35    241.0  0.190    56.7    5.0
FRB 881   251.3  35    166.3  0.222    20.9    2.0
FRB 882   715.4  35    630.4  0.685    11.0    4.0
FRB 883   260.1  35    175.1  0.217    24.3    3.0
FRB 884   326.4  35    241.4  0.352    92.8    1.0
FRB 885  1305.0  35   1220.0  0.330    11.5    2.0
FRB 886   765.2  35    680.2  0.743    29.2    3.0
FRB 887   306.0  35    221.0  0.080    22.7    3.0
FRB 888   332.7  35    247.7  0.074   202.2    2.0
FRB 889  1141.8  35   1056.8  1.541    14.5    2.0
FRB 890   343.8  35    258.8  0.290    10.9    3.0
FRB 891   555.4  35    470.4  0.667     9.9    3.0
FRB 892   305.1  35    220.1  0.248    25.9    4.0
FRB 893  1065.8  35    980.8  0.914    11.4    3.0
FRB 894   987.4  35    902.4  0.656    12.8    2.0
FRB 895   392.9  35    307.9  0.344    11.8    1.0
FRB 896   776.6  35    691.6  0.744    15.5    2.0
FRB 897   116.1  35     31.1  0.008    23.5    2.0
FRB 898   269.3  35    184.3  0.003    26.6    5.0
FRB 899   765.1  35    680.1  0.499    17.3    2.0
FRB 900   718.1  35    633.1  1.067     9.8    2.0
FRB 901   809.4  35    724.4  0.816    27.8    1.0
FRB 902   743.6  35    658.6  0.254    46.3    1.0
FRB 903   589.8  35    504.8  0.516     9.5    1.0
FRB 904   874.6  35    789.6  0.698    23.1    5.0
FRB 905   914.6  35    829.6  1.313    11.1    1.0
FRB 906   387.7  35    302.7  0.406    17.0    3.0
FRB 907   206.8  35    121.8  0.020    32.9    2.0
FRB 908   672.6  35    587.6  0.876    58.5    1.0
FRB 909   432.9  35    347.9  0.412    12.4    3.0
FRB 910  1564.2  35   1479.2  1.716    16.9    1.0
FRB 911   224.6  35    139.6  0.020    14.1    2.0
FRB 912   690.9  35    605.9  0.619    10.3    3.0
FRB 913  1271.8  35   1186.8  1.425    10.4    3.0
FRB 914  1430.9  35   1345.9  1.039    21.0    3.0
FRB 915  1270.2  35   1185.2  1.461     9.6    2.0
FRB 916  1017.6  35    932.6  0.791    16.3    3.0
FRB 917   638.0  35    553.0  0.742    18.2    4.0
FRB 918   170.5  35     85.5  0.146    11.9    2.0
FRB 919   500.3  35    415.3  0.403    14.3    5.0
FRB 920   321.8  35    236.8  0.254    12.8    4.0
FRB 921   213.2  35    128.2  0.165    10.6    1.0
FRB 922   399.1  35    314.1  0.299    12.8    0.0
FRB 923  1047.5  35    962.5  0.927    11.3    2.0
FRB 924   308.0  35    223.0  0.104    11.0    1.0
FRB 925   355.2  35    270.2  0.428     9.8    4.0
FRB 926   529.9  35    444.9  0.512    12.4    3.0
FRB 927   667.9  35    582.9  0.267    10.2    3.0
FRB 928   357.5  35    272.5  0.366    48.1    3.0
FRB 929   522.2  35    437.2  0.414    10.3    4.0
FRB 930   381.2  35    296.2  0.164    16.1    3.0
FRB 931   801.2  35    716.2  0.751    16.0    2.0
FRB 932   296.9  35    211.9  0.318    16.6    2.0
FRB 933   618.4  35    533.4  0.466    20.6    2.0
FRB 934   612.1  35    527.1  0.178    19.0    2.0
FRB 935   675.8  35    590.8  0.760    30.9    3.0
FRB 936   541.4  35    456.4  0.232     9.6    1.0
FRB 937   526.9  35    441.9  0.091    10.0    5.0
FRB 938   391.7  35    306.7  0.116    15.0    2.0
FRB 939  1152.3  35   1067.3  0.357    14.9    2.0
FRB 940   424.2  35    339.2  0.003    13.9    2.0
FRB 941   818.5  35    733.5  0.981    12.0    1.0
FRB 942   316.0  35    231.0  0.210    71.9    3.0
FRB 943   936.3  35    851.3  0.974    11.6    2.0
FRB 944   368.7  35    283.7  0.396    10.2    4.0
FRB 945   270.4  35    185.4  0.307    10.2    2.0
FRB 946   135.2  35     50.2  0.072    17.1    4.0
FRB 947   856.3  35    771.3  1.062    14.1    1.0
FRB 948   873.8  35    788.8  1.120    11.4    3.0
FRB 949   486.9  35    401.9  0.384    13.9    4.0
FRB 950   535.4  35    450.4  0.255    24.2    3.0
FRB 951   477.7  35    392.7  0.417    10.8    5.0
FRB 952  1115.6  35   1030.6  1.491    10.9    1.0
FRB 953   444.9  35    359.9  0.209   188.0    2.0
FRB 954   590.3  35    505.3  0.716    55.2    1.0
FRB 955   303.6  35    218.6  0.143    30.8    0.0
FRB 956   438.8  35    353.8  0.132    22.3    3.0
FRB 957   871.3  35    786.3  0.569     9.8    3.0
FRB 958   449.2  35    364.2  0.258    11.6    2.0
FRB 959   591.8  35    506.8  0.821    37.4    2.0
FRB 960   561.5  35    476.5  0.638    13.5    1.0
FRB 961   441.6  35    356.6  0.473    21.5    1.0
FRB 962   947.9  35    862.9  0.664    31.0    3.0
FRB 963   592.6  35    507.6  0.209    69.3    2.0
FRB 964   962.3  35    877.3  1.062    10.7    1.0
FRB 965   210.6  35    125.6  0.025    12.9    2.0
