BW    288 #MHz
FRES  1 #MHz
NFRB 1 #Number of FRBs
DIAM 12
NBEAMS 36
BEAM lat50_log #prefix of beam file
FBAR 1320
TRES  1.7 #ms
SNRTHRESH 9.5
NFRB 1000
NORM_FRB 1000
TOBS 966.5 # days of 100% efficient operation
THRESH 0.99 #Jy ms to 1 ms burst [ 22 Jy ms / 24 antennas *sqrt{336/288} bandwidth factor]
KEY ID 	DM    	DMG     DMEG	Z	SNR	WIDTH
FRB 478  1138.8  35   1053.8  -1.000    10.3    2.0
FRB 479   238.7  35    153.7  0.074    15.4    1.0
FRB 480   598.2  35    513.2  0.735    16.9    3.0
FRB 481   324.1  35    239.1  0.291    23.9    2.0
FRB 482   368.3  35    283.3  0.356    70.6    2.0
FRB 483   295.8  35    210.8  0.277    68.1    3.0
FRB 484  1260.6  35   1175.6  -1.000    48.6    3.0
FRB 485   117.0  35     32.0  0.013    19.8    2.0
FRB 486   680.2  35    595.2  0.893    10.7    1.0
FRB 487   979.1  35    894.1  1.141    10.1    2.0
FRB 488   543.9  35    458.9  0.728    19.8    4.0
FRB 489   480.1  35    395.1  0.617    11.2    2.0
FRB 490   348.4  35    263.4  0.019    19.3    1.0
FRB 491   312.9  35    227.9  0.392    47.8    1.0
FRB 492   827.5  35    742.5  1.075    10.1    1.0
FRB 493   746.3  35    661.3  0.943    10.6    1.0
FRB 494   700.6  35    615.6  0.651    11.2    2.0
FRB 495   433.7  35    348.7  0.320    48.0    2.0
FRB 496   721.1  35    636.1  0.750    10.8    1.0
FRB 497   196.8  35    111.8  0.213    10.1    3.0
FRB 498   574.7  35    489.7  0.405    22.7    3.0
FRB 499   507.3  35    422.3  0.417     9.7    1.0
FRB 500   316.9  35    231.9  0.067    46.4    0.0
FRB 501   368.8  35    283.8  0.356    35.1    2.0
FRB 502   218.6  35    133.6  0.030    18.8    2.0
FRB 503   381.3  35    296.3  0.414    64.3    2.0
FRB 504  1277.0  35   1192.0  -1.000    12.7    2.0
FRB 505   526.8  35    441.8  0.003    24.3    2.0
FRB 506   203.9  35    118.9  0.066   3211.2    2.0
FRB 507   384.9  35    299.9  0.320    12.7    1.0
FRB 508  1092.2  35   1007.2  -1.000    10.8    2.0
FRB 509   242.0  35    157.0  0.273    22.1    2.0
FRB 510   995.3  35    910.3  1.097    12.2    3.0
FRB 511   617.3  35    532.3  0.312    30.6    3.0
FRB 512  1018.8  35    933.8  0.973    17.2    2.0
FRB 513   798.2  35    713.2  0.399    13.8    2.0
FRB 514   662.7  35    577.7  0.834    31.7    1.0
FRB 515   391.0  35    306.0  0.177    12.6    5.0
FRB 516   113.7  35     28.7  0.020    52.9    2.0
FRB 517  1099.9  35   1014.9  -1.000    13.0    3.0
FRB 518   202.9  35    117.9  0.224     9.9    1.0
FRB 519   708.8  35    623.8  0.726    11.1    3.0
FRB 520   332.4  35    247.4  0.160   157.6    2.0
FRB 521  1034.6  35    949.6  1.427    10.2    2.0
FRB 522   193.1  35    108.1  0.141   595.0    3.0
FRB 523   662.1  35    577.1  0.591    12.4    3.0
FRB 524   466.4  35    381.4  0.089    29.6    3.0
FRB 525  1138.2  35   1053.2  -1.000    17.9    2.0
FRB 526   475.0  35    390.0  0.470    39.2    2.0
FRB 527   852.2  35    767.2  1.251     9.7    3.0
FRB 528   524.6  35    439.6  0.667    22.7    4.0
FRB 529   481.1  35    396.1  0.526    71.4    1.0
FRB 530  1224.4  35   1139.4  -1.000    13.8    3.0
FRB 531   901.4  35    816.4  1.022    11.7    3.0
FRB 532   538.3  35    453.3  0.485    12.0    2.0
FRB 533   921.8  35    836.8  0.906    10.4    3.0
FRB 534   176.9  35     91.9  0.070    12.5    2.0
FRB 535   303.6  35    218.6  0.217    15.9    0.0
FRB 536   579.8  35    494.8  0.797    16.4    4.0
FRB 537   459.8  35    374.8  0.590    18.6    3.0
FRB 538   114.9  35     29.9  0.022    49.1    2.0
FRB 539   635.9  35    550.9  0.580    15.1    1.0
FRB 540   696.3  35    611.3  0.859    18.0    3.0
FRB 541   162.2  35     77.2  0.035    31.4    4.0
FRB 542   367.3  35    282.3  0.327    15.3    1.0
FRB 543   238.5  35    153.5  0.233   181.8    2.0
FRB 544   322.2  35    237.2  0.361    19.6    3.0
FRB 545   495.6  35    410.6  0.145    25.2    2.0
FRB 546   604.2  35    519.2  0.208    14.3    2.0
FRB 547  3487.8  35   3402.8  -1.000    10.5    3.0
FRB 548   533.5  35    448.5  0.232    44.2    3.0
FRB 549   831.1  35    746.1  0.545    14.2    2.0
FRB 550  1094.9  35   1009.9  -1.000    16.9    2.0
FRB 551   990.4  35    905.4  1.310    10.2    3.0
FRB 552   644.4  35    559.4  0.588    21.7    3.0
FRB 553   228.0  35    143.0  0.139    17.5    2.0
FRB 554   363.9  35    278.9  0.188    50.2    0.0
FRB 555   275.4  35    190.4  0.227    17.1    2.0
FRB 556   795.5  35    710.5  0.708    11.5    3.0
FRB 557   326.2  35    241.2  0.079    39.6    0.0
FRB 558   622.7  35    537.7  0.621    18.8    2.0
FRB 559   358.7  35    273.7  0.315    49.1    3.0
FRB 560   316.5  35    231.5  0.080    21.6    3.0
FRB 561   963.2  35    878.2  0.536    18.9    3.0
FRB 562  1170.9  35   1085.9  -1.000    53.9    2.0
FRB 563   649.8  35    564.8  0.579    14.1    2.0
FRB 564  1423.7  35   1338.7  -1.000     9.8    3.0
FRB 565   497.0  35    412.0  0.454    10.4    1.0
FRB 566   313.9  35    228.9  0.270    26.1    2.0
FRB 567   500.1  35    415.1  0.370    44.0    3.0
FRB 568   621.8  35    536.8  0.474    19.6    1.0
FRB 569   878.4  35    793.4  0.925    12.1    0.0
FRB 570  1230.3  35   1145.3  -1.000    10.1    3.0
FRB 571   730.9  35    645.9  1.104    12.2    3.0
FRB 572   395.9  35    310.9  0.336    16.6    2.0
FRB 573   543.4  35    458.4  0.285    44.6    5.0
FRB 574   598.3  35    513.3  0.620    26.0    2.0
FRB 575   559.1  35    474.1  0.459    21.7    2.0
FRB 576   520.5  35    435.5  0.655    32.0    2.0
FRB 577   220.5  35    135.5  0.230    29.0    3.0
FRB 578   387.0  35    302.0  0.147    15.4    3.0
FRB 579   790.6  35    705.6  1.023    11.5    4.0
FRB 580   758.4  35    673.4  0.669    15.8    0.0
FRB 581   430.1  35    345.1  0.371    11.0    4.0
FRB 582   739.4  35    654.4  0.318    13.9    3.0
FRB 583   161.9  35     76.9  0.103    47.8    2.0
FRB 584   586.8  35    501.8  0.574    13.6    3.0
FRB 585   257.1  35    172.1  0.277    33.7    3.0
FRB 586   391.4  35    306.4  0.398    24.5    3.0
FRB 587  1150.0  35   1065.0  -1.000    10.9    2.0
FRB 588   394.9  35    309.9  0.001    15.8    4.0
FRB 589   869.6  35    784.6  0.761    13.3    1.0
FRB 590   203.5  35    118.5  0.179    12.3    2.0
FRB 591  1389.5  35   1304.5  -1.000    18.9    3.0
FRB 592  1078.4  35    993.4  1.212    15.3    2.0
FRB 593   406.8  35    321.8  0.423    13.4    1.0
FRB 594   619.7  35    534.7  0.208    25.1    3.0
FRB 595   469.7  35    384.7  0.367    11.4    3.0
FRB 596   415.6  35    330.6  0.271    28.2    3.0
FRB 597   564.8  35    479.8  0.464    18.5    0.0
FRB 598   654.5  35    569.5  0.943     9.9    3.0
FRB 599   251.0  35    166.0  0.287    40.0    1.0
FRB 600   303.0  35    218.0  0.230    61.5    3.0
FRB 601   170.7  35     85.7  0.033    13.0    5.0
FRB 602   489.2  35    404.2  0.046     9.6    2.0
FRB 603  1429.4  35   1344.4  -1.000    13.9    2.0
FRB 604   516.0  35    431.0  0.028    13.2    4.0
FRB 605   316.7  35    231.7  0.236    13.7    2.0
FRB 606   725.3  35    640.3  0.745    20.3    2.0
FRB 607   750.2  35    665.2  1.004    13.0    3.0
FRB 608   607.2  35    522.2  0.658    31.8    3.0
FRB 609   379.6  35    294.6  0.352     9.9    1.0
FRB 610   644.8  35    559.8  0.810    14.6    4.0
FRB 611   646.9  35    561.9  0.817    10.5    3.0
FRB 612   361.4  35    276.4  0.363    24.6    1.0
FRB 613   341.8  35    256.8  0.316    27.5    1.0
FRB 614   783.5  35    698.5  0.668    33.5    2.0
FRB 615   472.5  35    387.5  0.332    10.8    3.0
FRB 616   295.9  35    210.9  0.154    27.4    3.0
FRB 617  1077.1  35    992.1  1.048    11.7    3.0
FRB 618   297.5  35    212.5  0.318    28.9    3.0
FRB 619   543.9  35    458.9  0.643    41.8    2.0
FRB 620   336.4  35    251.4  0.152   110.6    3.0
FRB 621   820.3  35    735.3  0.162    17.5    3.0
FRB 622   510.4  35    425.4  0.669    21.0    3.0
FRB 623  1089.9  35   1004.9  -1.000    10.3    2.0
FRB 624   476.7  35    391.7  0.058    15.9    2.0
FRB 625  1022.1  35    937.1  1.040     9.6    1.0
FRB 626   618.7  35    533.7  0.762    11.9    1.0
FRB 627   124.9  35     39.9  0.047    24.0    3.0
FRB 628   357.4  35    272.4  0.123    19.6    3.0
FRB 629   188.1  35    103.1  0.034    11.2    3.0
FRB 630   711.9  35    626.9  0.918    11.0    4.0
FRB 631   642.8  35    557.8  0.782    11.4    2.0
FRB 632   752.9  35    667.9  0.599    12.3    3.0
FRB 633   510.3  35    425.3  0.363    12.3    3.0
FRB 634   815.7  35    730.7  0.983    20.0    2.0
FRB 635   238.9  35    153.9  0.164    15.7    2.0
FRB 636   291.6  35    206.6  0.044    17.7    2.0
FRB 637   348.5  35    263.5  0.198    20.6    1.0
FRB 638   931.8  35    846.8  0.764    25.4    2.0
FRB 639   200.8  35    115.8  0.109    23.7    1.0
FRB 640   133.4  35     48.4  0.020   108.2    2.0
FRB 641   263.2  35    178.2  0.265    46.5    1.0
FRB 642   381.4  35    296.4  0.145    38.6    2.0
FRB 643   487.5  35    402.5  0.450    20.2    1.0
FRB 644   762.2  35    677.2  1.086    15.9    2.0
FRB 645   659.4  35    574.4  0.708    18.2    3.0
FRB 646   273.5  35    188.5  0.264    13.9    0.0
FRB 647   372.7  35    287.7  0.044     9.7    2.0
FRB 648   413.1  35    328.1  0.531    10.9    4.0
FRB 649   502.2  35    417.2  0.559    34.2    2.0
FRB 650   475.3  35    390.3  0.380    18.9    2.0
FRB 651  1050.5  35    965.5  0.693     9.9    2.0
FRB 652   479.7  35    394.7  0.454    13.2    2.0
FRB 653   788.4  35    703.4  0.374    21.3    4.0
FRB 654  1891.8  35   1806.8  -1.000     9.5    3.0
FRB 655   586.8  35    501.8  0.106    11.1    2.0
FRB 656   788.8  35    703.8  0.108    10.6    2.0
FRB 657  1247.8  35   1162.8  -1.000    22.0    2.0
FRB 658   674.0  35    589.0  0.569    10.8    4.0
FRB 659   856.3  35    771.3  0.669    10.1    2.0
FRB 660   208.3  35    123.3  0.018    16.7    1.0
FRB 661   375.3  35    290.3  0.374    11.4    0.0
FRB 662   295.9  35    210.9  0.155    14.0    1.0
FRB 663   548.9  35    463.9  0.394    10.8    1.0
FRB 664   640.0  35    555.0  0.278    48.3    4.0
FRB 665   577.6  35    492.6  0.668    20.3    2.0
FRB 666   792.1  35    707.1  0.988    13.4    2.0
FRB 667   745.7  35    660.7  0.982    14.0    2.0
FRB 668   582.8  35    497.8  0.555    11.6    3.0
FRB 669  1007.6  35    922.6  0.992     9.8    3.0
FRB 670   603.3  35    518.3  0.591    12.9    3.0
FRB 671   134.5  35     49.5  0.016    93.6    2.0
FRB 672   646.1  35    561.1  0.689    37.6    3.0
FRB 673   386.4  35    301.4  0.195    39.1    1.0
FRB 674   653.9  35    568.9  0.344    22.3    1.0
FRB 675   647.6  35    562.6  0.076    71.6    2.0
FRB 676   524.9  35    439.9  0.229   112.7    3.0
FRB 677   563.0  35    478.0  0.558    36.3    3.0
FRB 678   466.7  35    381.7  0.379    13.1    2.0
FRB 679   347.2  35    262.2  0.224    24.9    3.0
FRB 680  1221.5  35   1136.5  -1.000    10.9    1.0
FRB 681   382.1  35    297.1  0.454    12.4    3.0
FRB 682   633.7  35    548.7  0.467     9.9    5.0
FRB 683   599.6  35    514.6  0.691    12.4    0.0
FRB 684   346.5  35    261.5  0.024    26.1    1.0
FRB 685   598.5  35    513.5  0.106    67.2    3.0
FRB 686   819.5  35    734.5  0.500    10.2    3.0
FRB 687   140.0  35     55.0  0.027    10.5    2.0
FRB 688   479.0  35    394.0  0.496    38.0    1.0
FRB 689   322.4  35    237.4  0.312    15.9    5.0
FRB 690  1221.2  35   1136.2  -1.000    11.8    1.0
FRB 691   351.4  35    266.4  0.355    15.1    4.0
FRB 692   500.5  35    415.5  0.318    33.9    3.0
FRB 693   877.2  35    792.2  0.268    13.4    2.0
FRB 694   439.8  35    354.8  0.328    60.8    3.0
FRB 695  2003.5  35   1918.5  -1.000    14.6    3.0
FRB 696   608.0  35    523.0  0.159    10.7    4.0
FRB 697   710.0  35    625.0  0.985    21.3    2.0
FRB 698   821.8  35    736.8  0.703    11.9    3.0
FRB 699   992.2  35    907.2  0.312    17.3    3.0
FRB 700   336.4  35    251.4  0.025    18.9    2.0
FRB 701   378.3  35    293.3  0.375    19.6    1.0
FRB 702  1110.7  35   1025.7  -1.000    10.5    2.0
FRB 703   175.4  35     90.4  0.100    26.6    1.0
FRB 704   167.1  35     82.1  0.050   317.6    2.0
FRB 705   960.7  35    875.7  0.960    10.3    3.0
FRB 706   462.2  35    377.2  0.298    17.0    2.0
FRB 707  1316.0  35   1231.0  -1.000    10.8    3.0
FRB 708   486.8  35    401.8  0.333   119.2    3.0
FRB 709   534.7  35    449.7  0.468    12.6    1.0
FRB 710   238.0  35    153.0  0.179    44.3    3.0
FRB 711   616.8  35    531.8  0.716    28.1    2.0
FRB 712  2579.9  35   2494.9  -1.000    20.1    1.0
FRB 713   332.0  35    247.0  0.389    16.8    1.0
FRB 714   486.7  35    401.7  0.303    19.4    2.0
FRB 715   185.6  35    100.6  0.147    60.8    3.0
FRB 716   313.9  35    228.9  0.140    22.5    4.0
FRB 717  1095.6  35   1010.6  -1.000    11.5    3.0
FRB 718  1143.6  35   1058.6  -1.000    10.1    2.0
FRB 719   572.5  35    487.5  0.419    10.4    3.0
FRB 720   290.3  35    205.3  0.125    26.5    2.0
FRB 721   558.6  35    473.6  0.155    25.6    1.0
FRB 722   876.1  35    791.1  0.535    18.4    4.0
FRB 723   315.8  35    230.8  0.229   149.2    3.0
FRB 724   363.8  35    278.8  0.345    13.3    3.0
FRB 725   659.2  35    574.2  0.333    20.4    2.0
FRB 726   169.1  35     84.1  0.016    24.1    3.0
FRB 727   292.4  35    207.4  0.177    29.3    2.0
FRB 728   401.5  35    316.5  0.136    38.6    2.0
FRB 729   776.5  35    691.5  0.724    13.7    3.0
FRB 730   993.4  35    908.4  0.347    13.1    3.0
FRB 731   499.9  35    414.9  0.324    29.3    2.0
FRB 732   510.8  35    425.8  0.670    34.1    3.0
FRB 733   847.0  35    762.0  0.742    34.8    2.0
FRB 734   430.7  35    345.7  0.405    15.7    0.0
FRB 735   639.6  35    554.6  0.768    13.5    3.0
FRB 736   401.6  35    316.6  0.411    10.0    2.0
FRB 737   540.4  35    455.4  0.583    28.4    4.0
FRB 738   464.3  35    379.3  0.305   248.1    1.0
FRB 739   416.9  35    331.9  0.214    51.8    4.0
FRB 740   272.9  35    187.9  0.230    74.6    4.0
FRB 741  1121.9  35   1036.9  -1.000    10.8    2.0
FRB 742   222.9  35    137.9  0.098    14.4    4.0
FRB 743  1008.1  35    923.1  0.548    33.7    0.0
FRB 744   592.0  35    507.0  0.232    15.3    4.0
FRB 745   857.5  35    772.5  1.073    12.9    1.0
FRB 746  1101.2  35   1016.2  -1.000    11.6    2.0
FRB 747   284.6  35    199.6  0.349    15.8    2.0
FRB 748   344.5  35    259.5  0.247   294.0    0.0
FRB 749   270.7  35    185.7  0.036    15.2    2.0
FRB 750   641.3  35    556.3  0.710    11.6    1.0
FRB 751  1082.3  35    997.3  1.124    12.5    3.0
FRB 752   182.1  35     97.1  0.134    13.5    2.0
FRB 753   411.6  35    326.6  0.426    20.2    2.0
FRB 754   275.2  35    190.2  0.045    31.6    2.0
FRB 755   584.7  35    499.7  0.631    11.7    1.0
FRB 756   514.8  35    429.8  0.726    17.4    0.0
FRB 757   511.6  35    426.6  0.627    45.2    2.0
FRB 758  1812.8  35   1727.8  -1.000    12.3    3.0
FRB 759   443.0  35    358.0  0.562    39.4    1.0
FRB 760   305.1  35    220.1  0.183    43.4    3.0
FRB 761   254.1  35    169.1  0.247    12.2    3.0
FRB 762   617.2  35    532.2  0.691    11.3    4.0
FRB 763   287.6  35    202.6  0.051    11.7    3.0
FRB 764   253.6  35    168.6  0.052    13.3    1.0
FRB 765   316.5  35    231.5  0.364    10.3    3.0
FRB 766  1063.7  35    978.7  1.117    20.7    2.0
FRB 767   875.3  35    790.3  0.220    11.8    3.0
FRB 768   353.3  35    268.3  0.330    25.4    4.0
FRB 769   825.8  35    740.8  1.057    17.0    2.0
FRB 770   273.0  35    188.0  0.111    21.7    3.0
FRB 771  1450.7  35   1365.7  -1.000    80.9    3.0
FRB 772   401.2  35    316.2  0.070    21.9    2.0
FRB 773   709.0  35    624.0  0.545    10.3    4.0
FRB 774   548.0  35    463.0  0.689    11.1    1.0
FRB 775   309.2  35    224.2  0.253    15.7    3.0
FRB 776   882.8  35    797.8  0.906    15.1    3.0
FRB 777  1193.7  35   1108.7  -1.000    22.9    0.0
FRB 778   450.9  35    365.9  0.061    10.5    2.0
FRB 779   656.6  35    571.6  0.620    43.9    2.0
FRB 780   647.4  35    562.4  0.041    11.5    2.0
FRB 781   142.6  35     57.6  0.047    12.6    3.0
FRB 782  1247.8  35   1162.8  -1.000    10.1    2.0
FRB 783   283.7  35    198.7  0.295    14.6    3.0
FRB 784   484.2  35    399.2  0.607    17.5    1.0
FRB 785   460.2  35    375.2  0.367    23.0    3.0
FRB 786  1527.5  35   1442.5  -1.000    10.4    4.0
FRB 787   352.6  35    267.6  0.340    34.5    4.0
FRB 788   265.7  35    180.7  0.003    25.8    2.0
FRB 789   784.7  35    699.7  0.593    47.5    3.0
FRB 790   892.5  35    807.5  0.888    24.1    2.0
FRB 791  1639.8  35   1554.8  -1.000    18.5    3.0
FRB 792   314.5  35    229.5  0.218    15.4    2.0
FRB 793   524.7  35    439.7  0.773     9.7    2.0
FRB 794   227.2  35    142.2  0.081    11.4    1.0
FRB 795   219.4  35    134.4  0.230    10.6    3.0
FRB 796   824.5  35    739.5  0.971    28.1    2.0
FRB 797   408.7  35    323.7  0.528    11.5    3.0
FRB 798   387.3  35    302.3  0.280    11.2    3.0
FRB 799   675.8  35    590.8  0.492    31.6    1.0
FRB 800   681.1  35    596.1  0.744     9.9    2.0
FRB 801   598.5  35    513.5  0.369    10.4    4.0
FRB 802   256.7  35    171.7  0.025    95.1    5.0
FRB 803   272.3  35    187.3  0.246    20.3    1.0
FRB 804   446.4  35    361.4  0.212    49.0    3.0
FRB 805   687.4  35    602.4  0.705    37.6    3.0
FRB 806  1063.3  35    978.3  0.730    16.5    4.0
FRB 807   342.7  35    257.7  0.236    32.6    3.0
FRB 808   190.4  35    105.4  0.142    25.9    2.0
FRB 809   513.4  35    428.4  0.528    13.7    2.0
FRB 810   463.7  35    378.7  0.222    10.3    2.0
FRB 811   329.7  35    244.7  0.298     9.5    1.0
FRB 812   653.2  35    568.2  0.750     9.8    1.0
FRB 813   681.7  35    596.7  0.718    17.0    1.0
FRB 814   537.9  35    452.9  0.092    20.5    2.0
FRB 815   310.2  35    225.2  0.127   665.8    0.0
FRB 816   768.2  35    683.2  0.758    23.5    3.0
FRB 817   281.1  35    196.1  0.282    11.6    3.0
FRB 818   739.4  35    654.4  0.930    23.2    1.0
FRB 819   415.8  35    330.8  0.464    57.5    2.0
FRB 820   634.2  35    549.2  0.226    31.2    2.0
FRB 821   215.9  35    130.9  0.235    16.8    3.0
FRB 822   765.3  35    680.3  0.552    11.9    0.0
FRB 823   708.1  35    623.1  0.689     9.9    2.0
FRB 824   406.9  35    321.9  0.416    19.5    2.0
FRB 825   190.5  35    105.5  0.037   2083.1    1.0
FRB 826   509.9  35    424.9  0.571    88.8    2.0
FRB 827   161.1  35     76.1  0.001    11.4    1.0
FRB 828   258.7  35    173.7  0.288   244.2    1.0
FRB 829   338.2  35    253.2  0.217    55.1    2.0
FRB 830   490.9  35    405.9  0.622    11.0    2.0
FRB 831   623.4  35    538.4  0.238    15.1    3.0
FRB 832   274.6  35    189.6  0.150    67.4    2.0
FRB 833   537.8  35    452.8  0.673    13.9    1.0
FRB 834   529.7  35    444.7  0.715    14.2    1.0
FRB 835   510.8  35    425.8  0.379    11.9    2.0
FRB 836  1097.2  35   1012.2  -1.000    17.7    1.0
FRB 837   576.6  35    491.6  0.575    25.4    2.0
FRB 838   407.9  35    322.9  0.472    22.7    3.0
FRB 839   431.0  35    346.0  0.171    35.4    3.0
FRB 840   511.5  35    426.5  0.291    17.0    2.0
FRB 841   343.8  35    258.8  0.235    12.4    3.0
FRB 842   327.1  35    242.1  0.152   240.9    1.0
FRB 843  1112.4  35   1027.4  -1.000    80.8    1.0
FRB 844   661.1  35    576.1  0.788    35.8    2.0
FRB 845   291.7  35    206.7  0.203    10.1    4.0
FRB 846   323.9  35    238.9  0.265    15.5    2.0
FRB 847   354.3  35    269.3  0.422    17.0    4.0
FRB 848   509.9  35    424.9  0.191     9.7    3.0
FRB 849   758.2  35    673.2  0.787    31.5    0.0
FRB 850   213.6  35    128.6  0.205    22.0    4.0
FRB 851   760.5  35    675.5  0.747    18.8    2.0
FRB 852   183.5  35     98.5  0.009    16.8    4.0
FRB 853   608.5  35    523.5  0.747    26.1    1.0
FRB 854   462.5  35    377.5  0.569    13.9    2.0
FRB 855   374.1  35    289.1  0.251    27.8    4.0
FRB 856   285.5  35    200.5  0.104    22.8    2.0
FRB 857   792.4  35    707.4  1.222    13.8    1.0
FRB 858   385.2  35    300.2  0.232    13.6    2.0
FRB 859  1219.1  35   1134.1  -1.000    10.8    0.0
FRB 860   487.7  35    402.7  0.177    21.4    0.0
FRB 861  1018.2  35    933.2  1.050    15.0    2.0
FRB 862   358.6  35    273.6  0.307    15.3    4.0
FRB 863   251.4  35    166.4  0.044    13.1    3.0
FRB 864  1272.5  35   1187.5  -1.000    11.3    5.0
FRB 865   293.8  35    208.8  0.133   314.6    1.0
FRB 866   536.3  35    451.3  0.831     9.7    3.0
FRB 867   695.6  35    610.6  0.935    25.0    1.0
FRB 868   678.6  35    593.6  0.870    20.8    3.0
FRB 869   258.4  35    173.4  0.116    15.8    5.0
FRB 870   348.3  35    263.3  0.269    28.1    3.0
FRB 871   641.2  35    556.2  0.814    28.8    2.0
FRB 872   740.1  35    655.1  0.631    15.3    2.0
FRB 873   576.8  35    491.8  0.172    23.2    2.0
FRB 874   283.0  35    198.0  0.180    16.5    1.0
FRB 875   341.0  35    256.0  0.364    33.3    1.0
FRB 876   287.6  35    202.6  0.174    26.6    2.0
FRB 877   410.3  35    325.3  0.012   1039.7    2.0
FRB 878   615.3  35    530.3  0.105    14.8    3.0
FRB 879   625.7  35    540.7  0.387    65.8    3.0
FRB 880   231.3  35    146.3  0.152    10.6    2.0
FRB 881   328.5  35    243.5  0.278    22.1    3.0
FRB 882   323.5  35    238.5  0.282   310.2    1.0
FRB 883   175.6  35     90.6  0.032    49.3    4.0
FRB 884   598.8  35    513.8  0.389    31.4    3.0
FRB 885  1265.1  35   1180.1  -1.000    14.3    1.0
FRB 886   485.8  35    400.8  0.653    25.4    3.0
FRB 887   561.8  35    476.8  0.557    15.9    0.0
FRB 888   730.8  35    645.8  0.708    11.8    0.0
FRB 889   859.4  35    774.4  0.521    33.7    2.0
FRB 890   204.9  35    119.9  0.068    25.3    2.0
FRB 891   437.0  35    352.0  0.541    11.8    3.0
FRB 892  1027.8  35    942.8  0.745    18.1    3.0
FRB 893   162.9  35     77.9  0.095    14.9    4.0
FRB 894   276.7  35    191.7  0.237    17.2    1.0
FRB 895   247.6  35    162.6  0.170   172.6    3.0
FRB 896   148.8  35     63.8  0.040    24.7    4.0
FRB 897  1104.5  35   1019.5  -1.000    14.1    5.0
FRB 898   628.2  35    543.2  0.643    10.4    5.0
FRB 899  1801.5  35   1716.5  -1.000    10.3    1.0
FRB 900  1325.1  35   1240.1  -1.000    22.6    2.0
FRB 901   674.0  35    589.0  0.854    10.1    3.0
FRB 902   657.5  35    572.5  0.545    21.6    0.0
FRB 903   420.1  35    335.1  0.350    12.5    3.0
FRB 904   623.9  35    538.9  0.525    15.2    3.0
FRB 905   470.3  35    385.3  0.099    38.0    3.0
FRB 906   198.8  35    113.8  0.126    20.0    1.0
FRB 907   911.9  35    826.9  0.949    18.7    3.0
FRB 908   502.0  35    417.0  0.498    33.8    3.0
FRB 909   564.5  35    479.5  0.140    10.5    1.0
FRB 910   858.5  35    773.5  0.768    10.6    3.0
FRB 911   300.2  35    215.2  0.211    13.7    1.0
FRB 912   587.2  35    502.2  0.574    17.8    1.0
FRB 913   486.5  35    401.5  0.278     9.8    1.0
FRB 914   372.7  35    287.7  0.392    12.4    3.0
FRB 915   252.5  35    167.5  0.240    14.6    1.0
FRB 916   757.0  35    672.0  0.725    10.9    3.0
FRB 917   780.6  35    695.6  1.065    16.3    2.0
FRB 918   429.2  35    344.2  0.407    43.3    4.0
FRB 919   424.6  35    339.6  0.474    10.8    2.0
FRB 920   271.9  35    186.9  0.200    16.3    1.0
FRB 921   254.1  35    169.1  0.192   662.8    1.0
FRB 922   388.8  35    303.8  0.191    20.1    2.0
FRB 923   525.3  35    440.3  0.772    17.2    1.0
FRB 924   229.6  35    144.6  0.077    33.2    1.0
FRB 925   537.4  35    452.4  0.416    25.2    3.0
FRB 926   750.2  35    665.2  0.430    10.0    1.0
FRB 927   387.6  35    302.6  0.273    13.3    2.0
FRB 928   374.0  35    289.0  0.309    14.5    3.0
FRB 929   341.6  35    256.6  0.246    21.4    2.0
FRB 930   287.3  35    202.3  0.046    11.6    2.0
FRB 931   829.9  35    744.9  0.652    10.1    5.0
FRB 932   646.7  35    561.7  0.697    22.5    3.0
FRB 933   601.0  35    516.0  0.528    11.2    2.0
FRB 934   899.9  35    814.9  1.101    15.4    3.0
FRB 935   530.9  35    445.9  0.461    14.1    2.0
FRB 936   581.6  35    496.6  0.577    10.3    2.0
FRB 937   726.5  35    641.5  0.394    13.0    3.0
FRB 938   309.3  35    224.3  0.212    36.0    1.0
FRB 939   578.5  35    493.5  0.644    60.5    2.0
FRB 940   549.6  35    464.6  0.612    12.6    3.0
FRB 941   516.5  35    431.5  0.622    11.2    1.0
FRB 942  1219.0  35   1134.0  -1.000    15.1    1.0
FRB 943   862.2  35    777.2  0.333    11.2    1.0
FRB 944   265.3  35    180.3  0.181    27.6    3.0
FRB 945  1085.2  35   1000.2  -1.000    12.0    3.0
FRB 946   339.4  35    254.4  0.285    15.6    2.0
FRB 947   440.4  35    355.4  0.215    41.5    0.0
FRB 948   710.3  35    625.3  0.854    25.2    3.0
FRB 949   754.9  35    669.9  0.761    25.4    2.0
FRB 950   636.6  35    551.6  0.775    10.3    1.0
FRB 951   209.5  35    124.5  0.147    35.7    3.0
FRB 952   495.6  35    410.6  0.561    14.4    3.0
FRB 953  1122.1  35   1037.1  -1.000    57.8    1.0
FRB 954   303.8  35    218.8  0.297    12.4    1.0
FRB 955   671.5  35    586.5  0.759    19.5    3.0
FRB 956   569.0  35    484.0  0.436    10.1    0.0
FRB 957   424.3  35    339.3  0.141    52.2    0.0
FRB 958   349.0  35    264.0  0.345    12.2    2.0
FRB 959   463.9  35    378.9  0.216    23.7    0.0
FRB 960   604.1  35    519.1  0.828    12.7    3.0
FRB 961   530.0  35    445.0  0.687    12.5    2.0
FRB 962   192.3  35    107.3  0.065    11.6    3.0
FRB 963   501.1  35    416.1  0.569    31.9    2.0
